WTA,Location,Tournament,Date,Tier,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,Wsets,Lsets,Comment,B365W,B365L,EXW,EXL,LBW,LBL,SJW,SJL,UBW,UBL
13,Indian Wells,BNP Paribas Open,2009-03-16,Premier,Outdoor,Hard,3rd Round,3,Azarenka V.,Vesnina E.,11.0,56.0,3406.0,1035.0,6.0,3.0,7.0,5.0,,,2.0,0.0,Completed,1.16,4.5,1.25,3.75,1.2,4.333,1.222,3.75,1.25,3.8
13,Indian Wells,BNP Paribas Open,2009-03-16,Premier,Outdoor,Hard,3rd Round,3,Li N.,Mauresmo A.,45.0,20.0,1309.0,2304.0,7.0,5.0,6.0,2.0,,,2.0,0.0,Completed,1.83,1.83,1.8,1.95,1.909,1.8,1.833,1.833,1.78,2.0
13,Indian Wells,BNP Paribas Open,2009-03-16,Premier,Outdoor,Hard,3rd Round,3,Radwanska A.,Wozniak A.,10.0,31.0,3448.0,1643.0,6.0,1.0,6.0,4.0,,,2.0,0.0,Completed,1.25,3.75,1.3,3.35,1.286,3.5,1.25,4.0,1.3,3.4
13,Indian Wells,BNP Paribas Open,2009-03-16,Premier,Outdoor,Hard,3rd Round,3,Szavay A.,Barrois K.,27.0,83.0,1709.0,767.0,6.0,3.0,6.0,4.0,,,2.0,0.0,Completed,1.8,1.9,1.8,1.95,1.8,1.909,1.8,1.91,1.82,1.94
13,Indian Wells,BNP Paribas Open,2009-03-16,Premier,Outdoor,Hard,3rd Round,3,Pennetta F.,Haynes A.,15.0,151.0,2990.0,410.0,4.0,6.0,6.0,4.0,6.0,1.0,2.0,1.0,Completed,1.12,5.5,1.15,5.5,1.167,4.5,1.167,4.5,1.14,5.4
13,Indian Wells,BNP Paribas Open,2009-03-16,Premier,Outdoor,Hard,3rd Round,3,Pavlyuchenkova A.,Knapp K.,42.0,131.0,1371.0,488.0,6.0,2.0,6.0,4.0,,,2.0,0.0,Completed,1.22,4.0,1.25,3.75,1.3,3.4,1.25,3.5,1.27,3.65
13,Indian Wells,BNP Paribas Open,2009-03-16,Premier,Outdoor,Hard,3rd Round,3,Llagostera Vives N.,Kleybanova A.,121.0,26.0,545.0,1750.0,7.0,6.0,6.0,3.0,,,2.0,0.0,Completed,3.75,1.25,3.35,1.3,3.5,1.286,3.25,1.286,3.6,1.27
13,Indian Wells,BNP Paribas Open,2009-03-16,Premier,Outdoor,Hard,3rd Round,3,Ivanovic A.,Dulko G.,7.0,36.0,5414.0,1516.0,6.0,3.0,6.0,3.0,,,2.0,0.0,Completed,1.2,4.33,1.2,4.25,1.25,3.75,1.2,4.0,1.23,4.0
13,Indian Wells,BNP Paribas Open,2009-03-17,Premier,Outdoor,Hard,3rd Round,3,Bammer S.,Dushevina V.,29.0,62.0,1649.0,953.0,6.0,1.0,6.0,3.0,,,2.0,0.0,Completed,2.25,1.57,2.3,1.6,2.1,1.667,2.1,1.667,2.3,1.6
13,Indian Wells,BNP Paribas Open,2009-03-17,Premier,Outdoor,Hard,3rd Round,3,Hantuchova D.,Cetkovska P.,35.0,71.0,1522.0,843.0,7.0,5.0,7.0,5.0,,,2.0,0.0,Completed,1.4,2.75,1.45,2.65,1.444,2.625,1.444,2.625,1.5,2.52
13,Indian Wells,BNP Paribas Open,2009-03-17,Premier,Outdoor,Hard,4th Round,3,Wozniacki C.,Radwanska U.,13.0,107.0,3200.0,610.0,7.0,5.0,6.0,3.0,,,2.0,0.0,Completed,1.16,4.5,1.23,3.89,1.222,4.0,1.2,4.333,1.19,4.5
13,Indian Wells,BNP Paribas Open,2009-03-17,Premier,Outdoor,Hard,4th Round,3,Zvonareva V.,Li N.,6.0,45.0,6320.0,1309.0,6.0,4.0,6.0,4.0,,,2.0,0.0,Completed,1.28,3.5,1.37,2.92,1.364,3.0,1.364,2.875,1.34,3.15
13,Indian Wells,BNP Paribas Open,2009-03-17,Premier,Outdoor,Hard,4th Round,3,Azarenka V.,Peer S.,11.0,49.0,3406.0,1201.0,7.0,5.0,6.0,4.0,,,2.0,0.0,Completed,1.22,4.0,1.3,3.35,1.286,3.5,1.286,3.25,1.3,3.4
13,Indian Wells,BNP Paribas Open,2009-03-17,Premier,Outdoor,Hard,4th Round,3,Pavlyuchenkova A.,Llagostera Vives N.,42.0,121.0,1371.0,545.0,6.0,3.0,3.0,0.0,,,1.0,0.0,Retired,1.36,3.0,1.42,2.75,1.364,3.0,1.364,3.0,1.4,2.88
13,Indian Wells,BNP Paribas Open,2009-03-17,Premier,Outdoor,Hard,4th Round,3,Safina D.,Craybas J.,2.0,102.0,9021.0,629.0,7.0,5.0,6.0,4.0,,,2.0,0.0,Completed,1.06,8.0,1.1,6.25,1.083,7.0,1.1,6.5,1.1,6.75
13,Indian Wells,BNP Paribas Open,2009-03-18,Premier,Outdoor,Hard,4th Round,3,Radwanska A.,Szavay A.,10.0,27.0,3448.0,1709.0,6.0,0.0,5.0,7.0,6.0,3.0,2.0,1.0,Completed,1.33,3.25,1.35,3.0,1.333,3.25,1.364,3.0,1.35,3.1
13,Indian Wells,BNP Paribas Open,2009-03-18,Premier,Outdoor,Hard,4th Round,3,Bammer S.,Hantuchova D.,29.0,35.0,1649.0,1522.0,6.0,3.0,6.0,2.0,,,2.0,0.0,Completed,2.2,1.61,2.23,1.61,2.25,1.571,2.25,1.571,2.3,1.58
13,Indian Wells,BNP Paribas Open,2009-03-18,Premier,Outdoor,Hard,4th Round,3,Ivanovic A.,Pennetta F.,7.0,15.0,5414.0,2990.0,6.0,4.0,4.0,6.0,6.0,4.0,2.0,1.0,Completed,1.36,3.0,1.35,3.1,1.364,3.0,1.4,2.875,1.38,2.95
13,Indian Wells,BNP Paribas Open,2009-03-18,Premier,Outdoor,Hard,Quarterfinals,3,Zvonareva V.,Wozniacki C.,6.0,13.0,6320.0,3200.0,6.0,4.0,6.0,2.0,,,2.0,0.0,Completed,1.28,3.5,1.37,2.92,1.364,3.0,1.333,3.25,1.29,3.5
13,Indian Wells,BNP Paribas Open,2009-03-19,Premier,Outdoor,Hard,Quarterfinals,3,Azarenka V.,Safina D.,11.0,2.0,3406.0,9021.0,6.0,7.0,6.0,1.0,6.0,3.0,2.0,1.0,Completed,2.25,1.57,2.23,1.61,2.25,1.571,2.25,1.615,2.3,1.6
13,Indian Wells,BNP Paribas Open,2009-03-19,Premier,Outdoor,Hard,Quarterfinals,3,Pavlyuchenkova A.,Radwanska A.,42.0,10.0,1371.0,3448.0,7.0,6.0,6.0,4.0,,,2.0,0.0,Completed,2.62,1.44,2.6,1.45,2.5,1.5,2.6,1.5,2.62,1.47
13,Indian Wells,BNP Paribas Open,2009-03-19,Premier,Outdoor,Hard,Quarterfinals,3,Ivanovic A.,Bammer S.,7.0,29.0,5414.0,1649.0,,,,,,,,,Walkover,1.3,3.5,1.25,3.72,1.286,3.5,1.286,3.5,1.28,3.6
13,Indian Wells,BNP Paribas Open,2009-03-20,Premier,Outdoor,Hard,Semifinals,3,Zvonareva V.,Azarenka V.,6.0,11.0,6320.0,3406.0,6.0,3.0,6.0,3.0,,,2.0,0.0,Completed,1.57,2.37,1.55,2.35,1.571,2.25,1.571,2.375,1.65,2.2
13,Indian Wells,BNP Paribas Open,2009-03-21,Premier,Outdoor,Hard,Semifinals,3,Ivanovic A.,Pavlyuchenkova A.,7.0,42.0,5414.0,1371.0,6.0,2.0,6.0,3.0,,,2.0,0.0,Completed,1.33,3.4,1.32,3.22,1.3,3.4,1.25,3.5,1.33,3.2
13,Indian Wells,BNP Paribas Open,2009-03-22,Premier,Outdoor,Hard,The Final,3,Zvonareva V.,Ivanovic A.,6.0,7.0,6320.0,5414.0,7.0,6.0,6.0,2.0,,,2.0,0.0,Completed,1.57,2.37,1.67,2.17,1.667,2.1,1.615,2.25,1.63,2.25
14,Miami,Sony Ericsson Open,2009-03-25,Premier,Outdoor,Hard,1st Round,3,Voskoboeva G.,Dushevina V.,92.0,57.0,686.0,1003.0,6.0,4.0,6.0,4.0,,,2.0,0.0,Completed,3.5,1.28,3.35,1.3,3.25,1.333,3.25,1.286,3.55,1.28
14,Miami,Sony Ericsson Open,2009-03-25,Premier,Outdoor,Hard,1st Round,3,Rybarikova M.,Rus A.,47.0,144.0,1244.0,431.0,3.0,6.0,6.0,3.0,7.0,5.0,2.0,1.0,Completed,1.28,3.5,1.35,3.1,1.333,3.25,1.286,3.25,1.32,3.25
14,Miami,Sony Ericsson Open,2009-03-25,Premier,Outdoor,Hard,1st Round,3,Pivovarova A.,Mattek-Sands B.,172.0,37.0,343.0,1500.0,7.0,6.0,6.0,3.0,,,2.0,0.0,Completed,4.0,1.22,4.06,1.21,3.4,1.3,3.25,1.286,3.9,1.24
14,Miami,Sony Ericsson Open,2009-03-25,Premier,Outdoor,Hard,1st Round,3,Stosur S.,Arvidsson S.,42.0,107.0,1438.0,612.0,6.0,1.0,2.0,0.0,,,1.0,0.0,Retired,1.14,5.0,1.11,5.84,1.167,4.5,1.167,4.5,1.15,5.2
14,Miami,Sony Ericsson Open,2009-03-25,Premier,Outdoor,Hard,1st Round,3,Safarova L.,Keothavong A.,48.0,51.0,1244.0,1180.0,6.0,4.0,7.0,5.0,,,2.0,0.0,Completed,1.53,2.37,1.55,2.35,1.571,2.25,1.615,2.2,1.52,2.46
14,Miami,Sony Ericsson Open,2009-03-25,Premier,Outdoor,Hard,1st Round,3,Schiavone F.,Pironkova T.,50.0,49.0,1184.0,1196.0,6.0,3.0,5.0,7.0,6.0,3.0,2.0,1.0,Completed,1.57,2.25,1.65,2.2,1.615,2.2,1.615,2.2,1.73,2.06
14,Miami,Sony Ericsson Open,2009-03-25,Premier,Outdoor,Hard,1st Round,3,Koryttseva M.,Cirstea S.,104.0,41.0,634.0,1442.0,6.0,2.0,6.0,1.0,,,2.0,0.0,Completed,1.9,1.8,2.05,1.75,1.833,1.833,1.833,1.833,2.0,1.77
14,Miami,Sony Ericsson Open,2009-03-25,Premier,Outdoor,Hard,1st Round,3,Kirilenko M.,Bondarenko K.,39.0,59.0,1470.0,981.0,6.0,4.0,0.0,6.0,6.0,4.0,2.0,1.0,Completed,1.72,2.0,1.65,2.15,1.72,2.0,1.727,2.0,1.75,2.03
14,Miami,Sony Ericsson Open,2009-03-25,Premier,Outdoor,Hard,1st Round,3,Llagostera Vives N.,Vandeweghe C.,93.0,521.0,683.0,61.0,6.0,0.0,6.0,3.0,,,2.0,0.0,Completed,1.28,3.5,1.3,3.35,1.286,3.5,,,1.3,3.4
14,Miami,Sony Ericsson Open,2009-03-25,Premier,Outdoor,Hard,1st Round,3,Yakimova A.,Govortsova O.,84.0,58.0,747.0,1001.0,6.0,2.0,6.0,1.0,,,2.0,0.0,Completed,1.72,2.0,1.75,2.05,1.833,1.833,1.8,1.909,1.8,1.97
14,Miami,Sony Ericsson Open,2009-03-25,Premier,Outdoor,Hard,1st Round,3,Vaidisova N.,Mayr P.,71.0,79.0,865.0,804.0,6.0,4.0,6.0,2.0,,,2.0,0.0,Completed,1.4,2.75,1.45,2.65,1.4,2.75,1.4,2.75,1.44,2.72
14,Miami,Sony Ericsson Open,2009-03-25,Premier,Outdoor,Hard,1st Round,3,Pavlyuchenkova A.,Rezai A.,27.0,102.0,1771.0,639.0,4.0,6.0,7.0,5.0,6.0,3.0,2.0,1.0,Completed,1.44,2.62,1.4,2.85,1.4,2.75,1.364,2.875,1.43,2.75
14,Miami,Sony Ericsson Open,2009-03-25,Premier,Outdoor,Hard,1st Round,3,Hantuchova D.,Oudin M.,43.0,176.0,1432.0,337.0,4.0,6.0,6.0,3.0,6.0,2.0,2.0,1.0,Completed,1.16,4.5,1.18,4.45,1.222,4.0,1.222,3.75,1.2,4.3
14,Miami,Sony Ericsson Open,2009-03-25,Premier,Outdoor,Hard,1st Round,3,Dokic J.,Gallovits E.,80.0,68.0,792.0,886.0,6.0,3.0,7.0,6.0,,,2.0,0.0,Completed,1.5,2.5,1.55,2.35,1.5,2.5,1.5,2.5,1.47,2.6
14,Miami,Sony Ericsson Open,2009-03-25,Premier,Outdoor,Hard,1st Round,3,Paszek T.,Niculescu M.,74.0,52.0,847.0,1169.0,7.0,5.0,6.0,2.0,,,2.0,0.0,Completed,1.66,2.1,1.65,2.15,1.667,2.1,,,1.66,2.18
14,Miami,Sony Ericsson Open,2009-03-26,Premier,Outdoor,Hard,1st Round,3,Johansson M.,Mirza S.,65.0,100.0,924.0,646.0,1.0,6.0,7.0,6.0,7.0,6.0,2.0,1.0,Completed,3.25,1.33,3.35,1.3,3.4,1.3,3.5,1.25,3.2,1.33
14,Miami,Sony Ericsson Open,2009-03-26,Premier,Outdoor,Hard,1st Round,3,Li N.,Radwanska U.,40.0,83.0,1448.0,748.0,6.0,4.0,5.0,7.0,6.0,1.0,2.0,1.0,Completed,1.33,3.25,1.37,2.92,1.333,3.25,1.333,3.0,1.3,3.4
14,Miami,Sony Ericsson Open,2009-03-26,Premier,Outdoor,Hard,1st Round,3,Makarova E.,Chan Y.J.,54.0,67.0,1096.0,896.0,3.0,6.0,6.0,2.0,6.0,3.0,2.0,1.0,Completed,1.57,2.25,1.6,2.25,1.571,2.25,1.615,2.2,1.67,2.15
14,Miami,Sony Ericsson Open,2009-03-26,Premier,Outdoor,Hard,1st Round,3,Kudryavtseva A.,Duque Marino M.,82.0,120.0,766.0,561.0,6.0,4.0,7.0,6.0,,,2.0,0.0,Completed,1.72,2.0,1.75,2.05,1.833,1.833,1.727,2.0,1.8,1.97
14,Miami,Sony Ericsson Open,2009-03-26,Premier,Outdoor,Hard,1st Round,3,Groenefeld A.L.,Craybas J.,61.0,85.0,945.0,719.0,6.0,4.0,6.0,1.0,,,2.0,0.0,Completed,1.8,1.9,1.75,2.05,1.72,2.0,1.833,1.833,1.77,2.0
14,Miami,Sony Ericsson Open,2009-03-26,Premier,Outdoor,Hard,1st Round,3,Glatch A.,Bacsinszky T.,124.0,88.0,542.0,704.0,6.0,4.0,6.0,1.0,,,2.0,0.0,Completed,1.66,2.1,1.7,2.1,1.72,2.0,1.667,2.1,1.75,2.03
14,Miami,Sony Ericsson Open,2009-03-26,Premier,Outdoor,Hard,1st Round,3,Sprem K.,Erakovic M.,114.0,70.0,576.0,869.0,6.0,0.0,6.0,2.0,,,2.0,0.0,Completed,1.4,2.75,1.4,2.85,1.4,2.75,,,1.33,3.2
14,Miami,Sony Ericsson Open,2009-03-26,Premier,Outdoor,Hard,1st Round,3,Dulko G.,Dominguez Lino L.,35.0,86.0,1546.0,716.0,6.0,2.0,6.0,4.0,,,2.0,0.0,Completed,1.2,4.33,1.2,4.25,1.25,3.75,1.2,4.0,1.18,4.6
14,Miami,Sony Ericsson Open,2009-03-26,Premier,Outdoor,Hard,1st Round,3,Garbin T.,Zakopalova K.,62.0,96.0,945.0,660.0,6.0,3.0,6.0,4.0,,,2.0,0.0,Completed,1.53,2.37,1.55,2.35,1.615,2.2,1.571,2.25,1.55,2.4
14,Miami,Sony Ericsson Open,2009-03-26,Premier,Outdoor,Hard,1st Round,3,Zahlavova Strycova B.,Knapp K.,63.0,119.0,942.0,566.0,7.0,6.0,6.0,3.0,,,2.0,0.0,Completed,1.61,2.2,1.78,2.05,1.72,2.0,1.667,2.1,1.72,2.08
14,Miami,Sony Ericsson Open,2009-03-26,Premier,Outdoor,Hard,1st Round,3,Martinez-Sanchez M.J.,Wickmayer Y.,253.0,75.0,202.0,837.0,6.0,0.0,6.0,4.0,,,2.0,0.0,Completed,2.25,1.57,2.45,1.5,2.25,1.571,2.375,1.533,2.34,1.57
14,Miami,Sony Ericsson Open,2009-03-26,Premier,Outdoor,Hard,1st Round,3,Santangelo M.,Parmentier P.,126.0,77.0,538.0,815.0,6.0,1.0,7.0,5.0,,,2.0,0.0,Completed,1.9,1.8,1.6,2.19,1.833,1.833,2.0,1.727,1.97,1.8
14,Miami,Sony Ericsson Open,2009-03-26,Premier,Outdoor,Hard,1st Round,3,Tanasugarn T.,Dechy N.,45.0,60.0,1306.0,979.0,6.0,3.0,7.0,5.0,,,2.0,0.0,Completed,2.0,1.72,2.05,1.75,1.909,1.8,2.0,1.727,2.1,1.7
14,Miami,Sony Ericsson Open,2009-03-26,Premier,Outdoor,Hard,1st Round,3,Goerges J.,Razzano V.,115.0,38.0,575.0,1484.0,6.0,4.0,4.0,6.0,7.0,6.0,2.0,1.0,Completed,3.75,1.25,3.35,1.3,3.5,1.286,3.25,1.286,3.25,1.32
14,Miami,Sony Ericsson Open,2009-03-26,Premier,Outdoor,Hard,1st Round,3,Lisicki S.,Kvitova P.,56.0,44.0,1019.0,1369.0,6.0,2.0,6.0,4.0,,,2.0,0.0,Completed,2.1,1.66,2.1,1.7,2.1,1.667,1.909,1.8,2.1,1.7
14,Miami,Sony Ericsson Open,2009-03-26,Premier,Outdoor,Hard,1st Round,3,Peer S.,Hendler T.,46.0,284.0,1261.0,170.0,6.0,1.0,7.0,6.0,,,2.0,0.0,Completed,1.08,7.0,1.07,7.19,1.083,7.0,1.083,6.5,1.08,7.5
14,Miami,Sony Ericsson Open,2009-03-26,Premier,Outdoor,Hard,1st Round,3,Krajicek M.,Morita A.,154.0,81.0,385.0,768.0,1.0,6.0,6.0,4.0,7.0,6.0,2.0,1.0,Completed,1.5,2.5,1.55,2.35,1.571,2.25,1.571,2.25,1.55,2.4
14,Miami,Sony Ericsson Open,2009-03-27,Premier,Outdoor,Hard,2nd Round,3,Pennetta F.,Kirilenko M.,15.0,39.0,3050.0,1470.0,6.0,4.0,7.0,5.0,,,2.0,0.0,Completed,1.38,2.87,1.48,2.53,1.4,2.75,1.5,2.5,1.47,2.62
14,Miami,Sony Ericsson Open,2009-03-27,Premier,Outdoor,Hard,2nd Round,3,Kleybanova A.,Voskoboeva G.,26.0,92.0,1800.0,686.0,6.0,2.0,6.0,4.0,,,2.0,0.0,Completed,1.22,4.0,1.32,3.22,1.333,3.25,1.333,3.0,1.27,3.65
14,Miami,Sony Ericsson Open,2009-03-27,Premier,Outdoor,Hard,2nd Round,3,Stosur S.,Bammer S.,42.0,24.0,1438.0,1869.0,6.0,1.0,6.0,1.0,,,2.0,0.0,Completed,1.53,2.37,1.5,2.45,1.615,2.2,1.615,2.2,1.52,2.48
14,Miami,Sony Ericsson Open,2009-03-27,Premier,Outdoor,Hard,2nd Round,3,Dementieva E.,Pivovarova A.,4.0,172.0,7671.0,343.0,6.0,0.0,3.0,6.0,6.0,3.0,2.0,1.0,Completed,1.01,13.0,1.04,9.25,1.05,8.5,1.04,9.0,1.04,11.0
14,Miami,Sony Ericsson Open,2009-03-27,Premier,Outdoor,Hard,2nd Round,3,Schnyder P.,Safarova L.,18.0,48.0,2497.0,1244.0,4.0,6.0,6.0,1.0,6.0,4.0,2.0,1.0,Completed,1.9,1.8,1.87,1.87,1.833,1.833,1.8,1.909,2.0,1.78
14,Miami,Sony Ericsson Open,2009-03-27,Premier,Outdoor,Hard,2nd Round,3,Vaidisova N.,Bondarenko A.,71.0,36.0,865.0,1521.0,6.0,1.0,6.0,0.0,,,2.0,0.0,Completed,1.44,2.62,1.45,2.6,1.4,2.75,1.444,2.625,1.43,2.75
14,Miami,Sony Ericsson Open,2009-03-27,Premier,Outdoor,Hard,2nd Round,3,Suarez Navarro C.,Llagostera Vives N.,32.0,93.0,1581.0,683.0,3.0,6.0,6.0,4.0,7.0,6.0,2.0,1.0,Completed,2.25,1.57,2.4,1.55,2.1,1.667,2.2,1.615,2.34,1.57
14,Miami,Sony Ericsson Open,2009-03-27,Premier,Outdoor,Hard,2nd Round,3,Kuznetsova S.,Paszek T.,8.0,74.0,4308.0,847.0,2.0,6.0,7.0,5.0,6.0,1.0,2.0,1.0,Completed,1.25,3.75,1.28,3.46,1.286,3.5,1.25,3.5,1.27,3.65
14,Miami,Sony Ericsson Open,2009-03-27,Premier,Outdoor,Hard,2nd Round,3,Safina D.,Johansson M.,2.0,65.0,9121.0,924.0,6.0,1.0,6.0,3.0,,,2.0,0.0,Completed,1.03,11.0,1.04,9.25,1.04,9.0,1.04,9.0,1.05,9.5
14,Miami,Sony Ericsson Open,2009-03-27,Premier,Outdoor,Hard,2nd Round,3,Szavay A.,Schiavone F.,25.0,50.0,1847.0,1184.0,2.0,6.0,6.0,4.0,6.0,2.0,2.0,1.0,Completed,2.0,1.72,2.2,1.65,1.909,1.8,1.909,1.8,1.95,1.82
14,Miami,Sony Ericsson Open,2009-03-27,Premier,Outdoor,Hard,2nd Round,3,Chakvetadze A.,Hantuchova D.,23.0,43.0,2026.0,1432.0,6.0,3.0,6.0,1.0,,,2.0,0.0,Completed,2.2,1.61,2.05,1.75,1.8,1.909,2.0,1.727,2.13,1.68
14,Miami,Sony Ericsson Open,2009-03-27,Premier,Outdoor,Hard,2nd Round,3,Mauresmo A.,Rybarikova M.,20.0,47.0,2304.0,1244.0,6.0,3.0,1.0,6.0,6.0,2.0,2.0,1.0,Completed,1.2,4.33,1.25,3.75,1.25,3.75,1.2,4.0,1.25,3.8
14,Miami,Sony Ericsson Open,2009-03-27,Premier,Outdoor,Hard,2nd Round,3,Yakimova A.,Bartoli M.,84.0,13.0,747.0,3221.0,6.0,4.0,6.0,3.0,,,2.0,0.0,Completed,5.0,1.14,4.25,1.2,4.333,1.2,4.0,1.2,4.8,1.17
14,Miami,Sony Ericsson Open,2009-03-27,Premier,Outdoor,Hard,2nd Round,3,Wozniacki C.,Dokic J.,12.0,80.0,3320.0,792.0,6.0,3.0,5.0,7.0,6.0,2.0,2.0,1.0,Completed,1.22,4.0,1.28,3.46,1.3,3.4,1.3,3.2,1.3,3.4
14,Miami,Sony Ericsson Open,2009-03-27,Premier,Outdoor,Hard,2nd Round,3,Azarenka V.,Pavlyuchenkova A.,10.0,27.0,3760.0,1771.0,6.0,2.0,6.0,2.0,,,2.0,0.0,Completed,1.22,4.0,1.28,3.46,1.286,3.5,1.286,3.25,1.26,3.7
14,Miami,Sony Ericsson Open,2009-03-27,Premier,Outdoor,Hard,2nd Round,3,Ivanovic A.,Koryttseva M.,7.0,104.0,5184.0,634.0,6.0,0.0,6.0,3.0,,,2.0,0.0,Completed,1.05,9.0,1.1,6.75,1.083,7.0,1.083,6.5,1.07,8.0
14,Miami,Sony Ericsson Open,2009-03-28,Premier,Outdoor,Hard,2nd Round,3,Li N.,Wozniak A.,40.0,29.0,1448.0,1703.0,7.0,5.0,6.0,3.0,,,2.0,0.0,Completed,1.25,3.75,1.25,3.75,1.3,3.4,1.25,3.5,1.27,3.65
14,Miami,Sony Ericsson Open,2009-03-28,Premier,Outdoor,Hard,2nd Round,3,Kanepi K.,Martinez-Sanchez M.J.,19.0,253.0,2330.0,202.0,4.0,6.0,6.0,4.0,7.0,5.0,2.0,1.0,Completed,1.25,3.75,1.3,3.35,1.286,3.5,1.25,3.5,1.27,3.65
14,Miami,Sony Ericsson Open,2009-03-28,Premier,Outdoor,Hard,2nd Round,3,Radwanska A.,Tanasugarn T.,11.0,45.0,3468.0,1306.0,4.0,6.0,6.0,3.0,6.0,2.0,2.0,1.0,Completed,1.12,5.5,1.18,4.45,1.222,4.0,1.2,4.0,1.22,4.1
14,Miami,Sony Ericsson Open,2009-03-28,Premier,Outdoor,Hard,2nd Round,3,Peng S.,Santangelo M.,34.0,126.0,1566.0,538.0,7.0,5.0,6.0,3.0,,,2.0,0.0,Completed,1.33,3.25,1.35,3.1,,,1.364,2.875,1.31,3.35
14,Miami,Sony Ericsson Open,2009-03-28,Premier,Outdoor,Hard,2nd Round,3,Medina Garrigues A.,Kudryavtseva A.,21.0,82.0,2187.0,766.0,7.0,6.0,6.0,4.0,,,2.0,0.0,Completed,1.25,3.75,1.3,3.35,1.333,3.25,1.286,3.25,1.28,3.55
14,Miami,Sony Ericsson Open,2009-03-28,Premier,Outdoor,Hard,2nd Round,3,Cornet A.,Zahlavova Strycova B.,14.0,63.0,3061.0,942.0,6.0,4.0,7.0,6.0,,,2.0,0.0,Completed,1.2,4.33,,,1.3,3.4,1.286,3.25,1.37,3.0
14,Miami,Sony Ericsson Open,2009-03-28,Premier,Outdoor,Hard,2nd Round,3,Makarova E.,Sugiyama A.,54.0,28.0,1096.0,1759.0,6.0,3.0,6.0,4.0,,,2.0,0.0,Completed,1.72,2.0,1.85,1.9,1.8,1.909,1.727,2.0,1.8,1.97
14,Miami,Sony Ericsson Open,2009-03-28,Premier,Outdoor,Hard,2nd Round,3,Williams S.,Glatch A.,1.0,124.0,9432.0,542.0,6.0,2.0,6.0,3.0,,,2.0,0.0,Completed,1.0,21.0,1.02,11.5,1.02,12.0,1.02,11.0,1.01,20.0
14,Miami,Sony Ericsson Open,2009-03-28,Premier,Outdoor,Hard,2nd Round,3,Groenefeld A.L.,Errani S.,61.0,33.0,945.0,1573.0,6.0,4.0,6.0,3.0,,,2.0,0.0,Completed,1.57,2.25,1.5,2.36,1.667,2.1,1.615,2.2,1.62,2.24
14,Miami,Sony Ericsson Open,2009-03-28,Premier,Outdoor,Hard,2nd Round,3,Zheng J.,Goerges J.,17.0,115.0,2501.0,575.0,6.0,4.0,6.0,2.0,,,2.0,0.0,Completed,1.2,4.33,1.23,3.89,1.25,3.75,1.27,3.6,1.23,4.0
14,Miami,Sony Ericsson Open,2009-03-28,Premier,Outdoor,Hard,2nd Round,3,Petrova N.,Krajicek M.,9.0,154.0,3762.0,385.0,3.0,6.0,6.0,4.0,6.0,2.0,2.0,1.0,Completed,1.33,3.25,1.35,3.1,1.333,3.25,1.333,3.0,1.42,2.78
14,Miami,Sony Ericsson Open,2009-03-28,Premier,Outdoor,Hard,2nd Round,3,Benesova I.,Lisicki S.,31.0,56.0,1649.0,1019.0,6.0,2.0,6.0,4.0,,,2.0,0.0,Completed,2.5,1.5,2.55,1.5,2.2,1.615,2.1,1.667,2.4,1.54
14,Miami,Sony Ericsson Open,2009-03-28,Premier,Outdoor,Hard,2nd Round,3,Williams V.,Peer S.,6.0,46.0,6842.0,1261.0,6.0,3.0,6.0,3.0,,,2.0,0.0,Completed,1.05,9.0,1.1,6.75,1.1,6.5,1.1,6.0,1.08,7.5
14,Miami,Sony Ericsson Open,2009-03-28,Premier,Outdoor,Hard,2nd Round,3,Zvonareva V.,Garbin T.,5.0,62.0,7090.0,945.0,6.0,4.0,6.0,1.0,,,2.0,0.0,Completed,1.03,11.0,1.03,10.5,1.03,10.0,1.04,9.0,1.04,11.0
14,Miami,Sony Ericsson Open,2009-03-28,Premier,Outdoor,Hard,2nd Round,3,Cibulkova D.,Sprem K.,16.0,114.0,2685.0,576.0,6.0,4.0,6.0,3.0,,,2.0,0.0,Completed,1.53,2.37,1.65,2.15,1.533,2.375,1.571,2.25,1.54,2.42
14,Miami,Sony Ericsson Open,2009-03-29,Premier,Outdoor,Hard,2nd Round,3,Dulko G.,Jankovic J.,35.0,3.0,1546.0,7985.0,6.0,4.0,7.0,6.0,,,2.0,0.0,Completed,5.0,1.14,3.9,1.25,4,1.222,3.75,1.222,4.1,1.22
14,Miami,Sony Ericsson Open,2009-03-29,Premier,Outdoor,Hard,3rd Round,3,Dementieva E.,Suarez Navarro C.,4.0,32.0,7671.0,1581.0,6.0,2.0,6.0,2.0,,,2.0,0.0,Completed,1.08,7.0,1.1,6.25,1.125,5.5,1.1,6.0,1.12,6.0
14,Miami,Sony Ericsson Open,2009-03-29,Premier,Outdoor,Hard,3rd Round,3,Azarenka V.,Chakvetadze A.,10.0,23.0,3760.0,2026.0,6.0,1.0,6.0,4.0,,,2.0,0.0,Completed,1.22,4.0,1.25,3.75,1.25,3.75,1.25,3.5,1.23,4.0
