WTA,Location,Tournament,Date,Tier,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,Wsets,Lsets,Comment,B365W,B365L,EXW,EXL,LBW,LBL,PSW,PSL,UBW,UBL
16,Indian Wells,Pacific Life Open,2008-03-15,Tier 1,Outdoor,Hard,2nd Round,3,Pennetta F.,Kanepi K.,30.0,58.0,945.0,513.0,6.0,2.0,6.0,1.0,,,2.0,0.0,Completed,1.36,3.0,1.48,2.53,1.4,2.75,1.429,3.13,1.46,2.65
16,Indian Wells,Pacific Life Open,2008-03-15,Tier 1,Outdoor,Hard,2nd Round,3,Bartoli M.,Vesnina E.,10.0,53.0,2198.0,549.0,6.0,0.0,6.0,4.0,,,2.0,0.0,Completed,1.4,2.75,1.5,2.45,1.5,2.5,1.444,3.05,1.52,2.46
16,Indian Wells,Pacific Life Open,2008-03-15,Tier 1,Outdoor,Hard,2nd Round,3,Kerber A.,Govortsova O.,87.0,41.0,389.0,669.0,7.0,5.0,6.0,2.0,,,2.0,0.0,Completed,2.75,1.39,2.6,1.45,2.625,1.444,2.64,1.575,2.6,1.47
16,Indian Wells,Pacific Life Open,2008-03-15,Tier 1,Outdoor,Hard,2nd Round,3,Chan Y.J.,Bammer S.,67.0,20.0,483.0,1371.0,6.0,1.0,6.0,3.0,,,2.0,0.0,Completed,3.5,1.28,3.35,1.3,3.5,1.286,3.5,1.37,3.1,1.35
16,Indian Wells,Pacific Life Open,2008-03-15,Tier 1,Outdoor,Hard,2nd Round,3,Medina Garrigues A.,Kudryavtseva A.,31.0,101.0,869.0,344.0,6.0,2.0,6.0,4.0,,,2.0,0.0,Completed,1.4,2.75,1.45,2.6,1.4,2.75,1.45,3.02,1.43,2.72
16,Indian Wells,Pacific Life Open,2008-03-15,Tier 1,Outdoor,Hard,2nd Round,3,Ivanovic A.,Olaru I.,2.0,77.0,3896.0,438.0,6.0,1.0,5.0,7.0,6.0,0.0,2.0,1.0,Completed,1.05,9.0,1.04,9.25,1.05,8.5,1.048,17.0,1.04,11.0
16,Indian Wells,Pacific Life Open,2008-03-15,Tier 1,Outdoor,Hard,2nd Round,3,Garbin T.,King V.,45.0,119.0,651.0,301.0,6.0,3.0,6.0,3.0,,,2.0,0.0,Completed,1.72,2.0,1.7,2.1,1.667,2.1,1.781,2.18,1.7,2.1
16,Indian Wells,Pacific Life Open,2008-03-15,Tier 1,Outdoor,Hard,2nd Round,3,Paszek T.,Schruff J.,46.0,146.0,625.0,244.0,4.0,6.0,6.0,2.0,6.0,2.0,2.0,1.0,Completed,1.33,3.25,1.3,3.35,1.333,3.25,1.323,3.8,1.35,3.1
16,Indian Wells,Pacific Life Open,2008-03-16,Tier 1,Outdoor,Hard,2nd Round,3,Sugiyama A.,Arn G.,39.0,145.0,718.0,245.0,2.0,6.0,6.0,3.0,6.0,1.0,2.0,1.0,Completed,1.5,2.5,1.5,2.45,1.4,2.75,1.641,2.46,1.53,2.44
16,Indian Wells,Pacific Life Open,2008-03-16,Tier 1,Outdoor,Hard,2nd Round,3,Schiavone F.,Oudin M.,22.0,320.0,1161.0,70.0,6.0,1.0,6.0,1.0,,,2.0,0.0,Completed,1.14,5.0,,,1.11,6.0,1.182,5.99,1.12,6.0
16,Indian Wells,Pacific Life Open,2008-03-16,Tier 1,Outdoor,Hard,2nd Round,3,Dellacqua C.,Vaidisova N.,56.0,14.0,526.0,1672.0,6.0,1.0,3.0,6.0,6.0,4.0,2.0,1.0,Completed,4.5,1.16,4.67,1.17,4.5,1.167,4.45,1.267,3.8,1.25
16,Indian Wells,Pacific Life Open,2008-03-16,Tier 1,Outdoor,Hard,3rd Round,3,Kuznetsova S.,Cibulkova D.,3.0,40.0,3750.0,716.0,6.0,1.0,4.0,6.0,6.0,3.0,2.0,1.0,Completed,1.19,4.33,1.2,4.25,1.222,4.0,1.273,4.36,1.25,3.8
16,Indian Wells,Pacific Life Open,2008-03-16,Tier 1,Outdoor,Hard,3rd Round,3,Wozniacki C.,Nakamura A.,47.0,89.0,621.0,370.0,6.0,0.0,6.0,2.0,,,2.0,0.0,Completed,1.25,3.75,1.25,3.9,1.25,3.75,1.267,4.45,1.25,3.8
16,Indian Wells,Pacific Life Open,2008-03-16,Tier 1,Outdoor,Hard,3rd Round,3,Radwanska A.,Peng S.,19.0,54.0,1442.0,541.0,6.0,3.0,3.0,6.0,6.0,3.0,2.0,1.0,Completed,1.28,3.5,1.28,3.46,1.28,3.5,1.308,3.96,1.27,3.6
16,Indian Wells,Pacific Life Open,2008-03-16,Tier 1,Outdoor,Hard,3rd Round,3,Bondarenko A.,Mauresmo A.,24.0,27.0,1146.0,1023.0,6.0,1.0,6.0,2.0,,,2.0,0.0,Completed,2.62,1.44,2.45,1.5,2.625,1.444,2.66,1.568,2.67,1.45
16,Indian Wells,Pacific Life Open,2008-03-16,Tier 1,Outdoor,Hard,3rd Round,3,Sharapova M.,Daniilidou E.,5.0,37.0,3526.0,740.0,7.0,5.0,6.0,3.0,,,2.0,0.0,Completed,1.03,11.0,1.03,13.5,1.03,10.0,1.038,21.0,1.03,12.0
16,Indian Wells,Pacific Life Open,2008-03-17,Tier 1,Outdoor,Hard,3rd Round,3,Mirza S.,Peer S.,32.0,18.0,853.0,1475.0,6.0,7.0,7.0,5.0,6.0,3.0,2.0,1.0,Completed,2.2,1.53,2.1,1.7,2.1,1.667,2.14,1.769,2.34,1.57
16,Indian Wells,Pacific Life Open,2008-03-17,Tier 1,Outdoor,Hard,3rd Round,3,Harkleroad A.,Safina D.,73.0,15.0,456.0,1627.0,7.0,5.0,6.0,2.0,,,2.0,0.0,Completed,2.75,1.39,2.6,1.45,2.625,1.444,2.76,1.538,2.67,1.45
16,Indian Wells,Pacific Life Open,2008-03-17,Tier 1,Outdoor,Hard,3rd Round,3,Hantuchova D.,Zheng J.,8.0,216.0,2617.0,131.0,6.0,4.0,6.0,2.0,,,2.0,0.0,Completed,1.12,5.5,1.24,3.8,1.222,4.0,1.286,4.2,,
16,Indian Wells,Pacific Life Open,2008-03-17,Tier 1,Outdoor,Hard,3rd Round,3,Dellacqua C.,Paszek T.,56.0,46.0,526.0,625.0,6.0,1.0,4.0,0.0,,,1.0,0.0,Retired,2.2,1.61,2.25,1.6,2.1,1.667,2.27,1.73,2.2,1.65
16,Indian Wells,Pacific Life Open,2008-03-17,Tier 1,Outdoor,Hard,3rd Round,3,Schiavone F.,Pennetta F.,22.0,30.0,1161.0,945.0,6.0,3.0,6.0,4.0,,,2.0,0.0,Completed,1.53,2.37,1.48,2.53,1.571,2.25,1.617,2.52,1.57,2.34
16,Indian Wells,Pacific Life Open,2008-03-17,Tier 1,Outdoor,Hard,3rd Round,3,Jankovic J.,Sugiyama A.,4.0,39.0,3685.0,718.0,6.0,1.0,6.0,1.0,,,2.0,0.0,Completed,1.06,8.0,1.07,7.19,1.1,6.5,1.143,6.2,1.08,7.4
16,Indian Wells,Pacific Life Open,2008-03-17,Tier 1,Outdoor,Hard,3rd Round,3,Medina Garrigues A.,Rodina E.,31.0,121.0,869.0,298.0,6.0,3.0,7.0,5.0,,,2.0,0.0,Completed,1.4,2.75,1.45,2.6,1.444,2.625,1.493,2.83,1.37,3.0
16,Indian Wells,Pacific Life Open,2008-03-17,Tier 1,Outdoor,Hard,3rd Round,3,Zvonareva V.,Voskoboeva G.,21.0,113.0,1367.0,325.0,6.0,0.0,6.0,3.0,,,2.0,0.0,Completed,1.22,4.0,1.26,3.59,1.222,4.0,1.267,4.45,1.2,4.3
16,Indian Wells,Pacific Life Open,2008-03-17,Tier 1,Outdoor,Hard,3rd Round,3,Bartoli M.,Kerber A.,10.0,87.0,2198.0,389.0,6.0,3.0,7.0,6.0,,,2.0,0.0,Completed,1.25,3.75,1.26,3.59,1.25,3.75,1.278,4.3,1.29,3.5
16,Indian Wells,Pacific Life Open,2008-03-18,Tier 1,Outdoor,Hard,3rd Round,3,Davenport L.,Chan Y.J.,36.0,67.0,745.0,483.0,6.0,4.0,5.0,7.0,6.0,2.0,2.0,1.0,Completed,1.06,8.0,1.07,7.19,1.1,6.5,1.087,10.5,1.06,8.6
16,Indian Wells,Pacific Life Open,2008-03-18,Tier 1,Outdoor,Hard,3rd Round,3,Ivanovic A.,Garbin T.,2.0,45.0,3896.0,651.0,6.0,3.0,6.0,0.0,,,2.0,0.0,Completed,1.06,8.0,1.05,8.5,1.063,8.0,1.067,13.0,1.05,9.5
16,Indian Wells,Pacific Life Open,2008-03-18,Tier 1,Outdoor,Hard,4th Round,3,Hantuchova D.,Mirza S.,8.0,32.0,2617.0,853.0,6.0,1.0,7.0,6.0,,,2.0,0.0,Completed,1.33,3.25,1.25,3.6,1.364,3.0,1.355,3.62,1.27,3.65
16,Indian Wells,Pacific Life Open,2008-03-18,Tier 1,Outdoor,Hard,4th Round,3,Radwanska A.,Harkleroad A.,19.0,73.0,1442.0,456.0,4.0,6.0,6.0,2.0,6.0,4.0,2.0,1.0,Completed,1.3,3.4,1.3,3.35,1.364,3.0,1.356,3.61,1.27,3.65
16,Indian Wells,Pacific Life Open,2008-03-18,Tier 1,Outdoor,Hard,4th Round,3,Kuznetsova S.,Wozniacki C.,3.0,47.0,3750.0,621.0,6.0,2.0,6.0,3.0,,,2.0,0.0,Completed,1.28,3.5,1.38,2.88,1.286,3.5,1.333,3.7,1.29,3.4
16,Indian Wells,Pacific Life Open,2008-03-18,Tier 1,Outdoor,Hard,4th Round,3,Jankovic J.,Medina Garrigues A.,4.0,31.0,3685.0,869.0,6.0,3.0,6.0,3.0,,,2.0,0.0,Completed,1.12,5.5,,,1.125,5.5,1.16,6.65,1.13,5.8
16,Indian Wells,Pacific Life Open,2008-03-18,Tier 1,Outdoor,Hard,4th Round,3,Sharapova M.,Bondarenko A.,5.0,24.0,3526.0,1146.0,6.0,2.0,5.0,7.0,6.0,4.0,2.0,1.0,Completed,1.04,9.0,1.07,7.19,1.063,8.0,1.091,10.0,1.05,9.5
16,Indian Wells,Pacific Life Open,2008-03-18,Tier 1,Outdoor,Hard,4th Round,3,Zvonareva V.,Dellacqua C.,21.0,56.0,1367.0,526.0,6.0,7.0,6.0,0.0,6.0,4.0,2.0,1.0,Completed,1.36,3.0,,,1.333,3.25,1.397,3.32,1.35,3.1
16,Indian Wells,Pacific Life Open,2008-03-19,Tier 1,Outdoor,Hard,4th Round,3,Ivanovic A.,Schiavone F.,2.0,22.0,3896.0,1161.0,2.0,6.0,7.0,5.0,6.0,2.0,2.0,1.0,Completed,1.16,4.5,,,1.167,4.5,1.222,5.1,1.19,4.5
16,Indian Wells,Pacific Life Open,2008-03-19,Tier 1,Outdoor,Hard,4th Round,3,Davenport L.,Bartoli M.,36.0,10.0,745.0,2198.0,6.0,2.0,7.0,5.0,,,2.0,0.0,Completed,1.3,3.4,,,1.286,3.5,1.362,3.56,1.31,3.35
16,Indian Wells,Pacific Life Open,2008-03-19,Tier 1,Outdoor,Hard,Quarterfinals,3,Kuznetsova S.,Radwanska A.,3.0,19.0,3750.0,1442.0,6.0,2.0,6.0,4.0,,,2.0,0.0,Completed,1.33,3.25,1.35,3.1,1.364,3.0,1.385,3.4,1.33,3.2
16,Indian Wells,Pacific Life Open,2008-03-20,Tier 1,Outdoor,Hard,Quarterfinals,3,Sharapova M.,Hantuchova D.,5.0,8.0,3526.0,2617.0,7.0,6.0,6.0,1.0,,,2.0,0.0,Completed,1.25,3.75,1.28,3.46,1.222,4.0,1.323,3.8,1.22,4.1
16,Indian Wells,Pacific Life Open,2008-03-20,Tier 1,Outdoor,Hard,Quarterfinals,3,Ivanovic A.,Zvonareva V.,2.0,21.0,3896.0,1367.0,6.0,1.0,6.0,4.0,,,2.0,0.0,Completed,1.33,3.25,1.42,2.75,1.333,3.25,1.426,3.15,1.35,3.1
16,Indian Wells,Pacific Life Open,2008-03-20,Tier 1,Outdoor,Hard,Quarterfinals,3,Jankovic J.,Davenport L.,4.0,36.0,3685.0,745.0,6.0,2.0,,,,,1.0,0.0,Retired,1.61,2.2,1.65,2.15,1.667,2.1,1.617,2.52,1.65,2.18
16,Indian Wells,Pacific Life Open,2008-03-22,Tier 1,Outdoor,Hard,Semifinals,3,Kuznetsova S.,Sharapova M.,3.0,5.0,3750.0,3526.0,6.0,3.0,5.0,7.0,6.0,2.0,2.0,1.0,Completed,3.2,1.36,2.75,1.4,2.75,1.4,3.4,1.385,2.85,1.4
16,Indian Wells,Pacific Life Open,2008-03-22,Tier 1,Outdoor,Hard,Semifinals,3,Ivanovic A.,Jankovic J.,2.0,4.0,3896.0,3685.0,7.0,6.0,6.0,3.0,,,2.0,0.0,Completed,1.57,2.37,1.6,2.3,1.615,2.2,1.637,2.47,1.54,2.42
16,Indian Wells,Pacific Life Open,2008-03-23,Tier 1,Outdoor,Hard,The Final,3,Ivanovic A.,Kuznetsova S.,2.0,3.0,3896.0,3750.0,6.0,4.0,6.0,3.0,,,2.0,0.0,Completed,1.61,2.25,1.7,2.1,1.667,2.1,1.714,2.3,1.72,2.08
17,Miami,Sony Ericsson Open,2008-03-26,Tier 1,Outdoor,Hard,1st Round,3,Erakovic M.,Muller M.,101.0,70.0,349.0,464.0,6.0,4.0,6.0,7.0,6.0,2.0,2.0,1.0,Completed,1.36,3.0,1.3,3.35,1.333,3.25,1.33,3.73,1.36,3.05
17,Miami,Sony Ericsson Open,2008-03-26,Tier 1,Outdoor,Hard,1st Round,3,Kerber A.,Amanmuradova A.,80.0,66.0,424.0,489.0,7.0,5.0,6.0,1.0,,,2.0,0.0,Completed,2.2,1.61,2.35,1.55,2.1,1.667,2.52,1.617,2.25,1.62
17,Miami,Sony Ericsson Open,2008-03-26,Tier 1,Outdoor,Hard,1st Round,3,Chan Y.J.,Olaru I.,58.0,71.0,518.0,462.0,6.0,1.0,2.0,6.0,6.0,1.0,2.0,1.0,Completed,1.66,2.1,1.75,2.0,1.667,2.1,1.87,2.05,1.73,2.06
17,Miami,Sony Ericsson Open,2008-03-26,Tier 1,Outdoor,Hard,1st Round,3,Domachowska M.,Craybas J.,87.0,68.0,382.0,476.0,6.0,4.0,0.0,6.0,7.0,6.0,2.0,1.0,Completed,1.9,1.8,2.15,1.65,1.909,1.8,2.09,1.84,2.15,1.67
17,Miami,Sony Ericsson Open,2008-03-26,Tier 1,Outdoor,Hard,1st Round,3,Errani S.,Morigami A.,72.0,51.0,459.0,580.0,6.0,2.0,3.0,6.0,6.0,4.0,2.0,1.0,Completed,2.62,1.44,2.6,1.45,2.625,1.444,2.63,1.578,2.52,1.5
17,Miami,Sony Ericsson Open,2008-03-26,Tier 1,Outdoor,Hard,1st Round,3,Gallovits E.,Zakopalova K.,62.0,57.0,507.0,532.0,6.0,4.0,6.0,1.0,,,2.0,0.0,Completed,2.1,1.66,2.25,1.6,1.909,1.8,2.3,1.714,2.15,1.67
17,Miami,Sony Ericsson Open,2008-03-26,Tier 1,Outdoor,Hard,1st Round,3,Vesnina E.,Likhovtseva E.,53.0,124.0,569.0,287.0,6.0,4.0,6.0,4.0,,,2.0,0.0,Completed,1.33,3.25,1.32,3.22,1.3,3.4,1.408,3.25,1.32,3.25
17,Miami,Sony Ericsson Open,2008-03-26,Tier 1,Outdoor,Hard,1st Round,3,Wozniacki C.,Pironkova T.,43.0,73.0,661.0,453.0,6.0,4.0,7.0,5.0,,,2.0,0.0,Completed,1.44,2.62,1.42,2.75,1.4,2.75,1.546,2.73,1.4,2.85
17,Miami,Sony Ericsson Open,2008-03-26,Tier 1,Outdoor,Hard,1st Round,3,De Los Rios R.,Meusburger Y.,113.0,76.0,318.0,437.0,6.0,2.0,4.0,6.0,6.0,4.0,2.0,1.0,Completed,1.61,2.2,1.65,2.15,1.667,2.1,1.613,2.53,1.57,2.35
17,Miami,Sony Ericsson Open,2008-03-26,Tier 1,Outdoor,Hard,1st Round,3,Kanepi K.,Kvitova P.,61.0,132.0,513.0,274.0,3.0,6.0,7.0,5.0,7.0,5.0,2.0,1.0,Completed,2.2,1.61,2.3,1.6,2.0,1.727,2.37,1.68,2.25,1.62
17,Miami,Sony Ericsson Open,2008-03-26,Tier 1,Outdoor,Hard,1st Round,3,Dechy N.,Nakamura A.,77.0,85.0,431.0,385.0,6.0,0.0,6.0,0.0,,,2.0,0.0,Completed,1.83,1.83,1.95,1.8,1.833,1.833,1.952,1.952,1.88,1.88
17,Miami,Sony Ericsson Open,2008-03-26,Tier 1,Outdoor,Hard,1st Round,3,Rodionova A.,Dellacqua C.,79.0,52.0,424.0,576.0,6.0,2.0,7.0,6.0,,,2.0,0.0,Completed,3.25,1.33,2.85,1.4,3.0,1.364,3.55,1.364,3.4,1.3
17,Miami,Sony Ericsson Open,2008-03-26,Tier 1,Outdoor,Hard,1st Round,3,Perebiynis T.,Dulko G.,82.0,48.0,414.0,618.0,6.0,4.0,7.0,6.0,,,2.0,0.0,Completed,2.0,1.72,2.05,1.75,1.833,1.833,2.16,1.794,2.07,1.72
17,Miami,Sony Ericsson Open,2008-03-26,Tier 1,Outdoor,Hard,1st Round,3,Harkleroad A.,Gagliardi E.,60.0,140.0,514.0,260.0,6.0,4.0,6.0,3.0,,,2.0,0.0,Completed,1.25,3.75,1.2,4.25,1.25,3.75,1.286,4.2,1.23,4.0
17,Miami,Sony Ericsson Open,2008-03-26,Tier 1,Outdoor,Hard,1st Round,3,Larcherde Brito M.,Makarova E.,255.0,75.0,103.0,437.0,3.0,6.0,7.0,6.0,6.0,3.0,2.0,1.0,Completed,3.25,1.33,3.1,1.35,3.0,1.36,3.63,1.353,3.4,1.3
17,Miami,Sony Ericsson Open,2008-03-26,Tier 1,Outdoor,Hard,1st Round,3,King V.,Shaughnessy M.,119.0,65.0,301.0,500.0,3.0,6.0,6.0,4.0,6.0,1.0,2.0,1.0,Completed,1.57,2.25,1.5,2.45,1.533,2.375,1.699,2.33,1.64,2.2
17,Miami,Sony Ericsson Open,2008-03-27,Tier 1,Outdoor,Hard,1st Round,3,Kleybanova A.,Govortsova O.,83.0,44.0,401.0,658.0,6.0,3.0,6.0,7.0,6.0,2.0,2.0,1.0,Completed,1.57,2.25,1.53,2.4,1.615,2.2,1.741,2.19,1.62,2.25
17,Miami,Sony Ericsson Open,2008-03-27,Tier 1,Outdoor,Hard,1st Round,3,Safarova L.,Cirstea S.,39.0,88.0,696.0,373.0,6.0,1.0,7.0,5.0,,,2.0,0.0,Completed,1.5,2.5,1.55,2.35,1.571,2.25,1.565,2.67,1.54,2.4
17,Miami,Sony Ericsson Open,2008-03-27,Tier 1,Outdoor,Hard,1st Round,3,Paszek T.,Cornet A.,42.0,49.0,664.0,599.0,6.0,1.0,2.0,6.0,6.0,3.0,2.0,1.0,Completed,1.66,2.1,1.8,1.95,1.615,2.2,1.847,2.08,1.82,1.96
17,Miami,Sony Ericsson Open,2008-03-27,Tier 1,Outdoor,Hard,1st Round,3,Sugiyama A.,Pivovarova A.,40.0,196.0,693.0,148.0,6.0,3.0,7.0,6.0,,,2.0,0.0,Completed,1.33,3.25,1.34,3.12,1.3,3.4,1.385,3.4,1.32,3.3
17,Miami,Sony Ericsson Open,2008-03-27,Tier 1,Outdoor,Hard,1st Round,3,Sequera M.,Shvedova Y.,109.0,91.0,328.0,365.0,6.0,3.0,6.0,4.0,,,2.0,0.0,Completed,3.25,1.33,3.22,1.32,3.4,1.3,3.9,1.313,3.3,1.32
17,Miami,Sony Ericsson Open,2008-03-27,Tier 1,Outdoor,Hard,1st Round,3,Bychkova E.,Dubois S.,105.0,104.0,339.0,340.0,6.0,3.0,6.0,3.0,,,2.0,0.0,Completed,1.72,2.0,1.65,2.15,1.667,2.1,1.714,2.3,1.77,2.0
17,Miami,Sony Ericsson Open,2008-03-27,Tier 1,Outdoor,Hard,1st Round,3,Bondarenko K.,Parmentier P.,47.0,50.0,645.0,595.0,6.0,1.0,6.0,3.0,,,2.0,0.0,Completed,1.57,2.25,1.6,2.3,1.667,2.1,1.658,2.42,1.62,2.25
17,Miami,Sony Ericsson Open,2008-03-27,Tier 1,Outdoor,Hard,1st Round,3,Garbin T.,Oudin M.,46.0,271.0,651.0,95.0,7.0,5.0,2.0,6.0,6.0,1.0,2.0,1.0,Completed,1.25,3.75,1.3,3.35,1.3,3.4,1.299,4.05,1.27,3.65
17,Miami,Sony Ericsson Open,2008-03-27,Tier 1,Outdoor,Hard,1st Round,3,Arvidsson S.,Poutchek T.,63.0,118.0,505.0,301.0,6.0,4.0,6.0,3.0,,,2.0,0.0,Completed,1.36,3.0,1.4,2.85,1.364,3.0,1.469,2.93,1.4,2.85
17,Miami,Sony Ericsson Open,2008-03-27,Tier 1,Outdoor,Hard,1st Round,3,Loit E.,Ruano Pascual V.,93.0,81.0,365.0,419.0,7.0,6.0,6.0,4.0,,,2.0,0.0,Completed,2.62,1.44,2.45,1.5,2.375,1.533,2.87,1.483,2.75,1.42
17,Miami,Sony Ericsson Open,2008-03-27,Tier 1,Outdoor,Hard,1st Round,3,Zheng J.,Voskoboeva G.,174.0,90.0,170.0,365.0,6.0,2.0,7.0,6.0,,,2.0,0.0,Completed,1.57,2.25,1.65,2.15,1.667,2.1,1.641,2.46,1.57,2.35
17,Miami,Sony Ericsson Open,2008-03-27,Tier 1,Outdoor,Hard,1st Round,3,Pin C.,Savchuk O.,78.0,94.0,425.0,363.0,6.0,1.0,7.0,5.0,,,2.0,0.0,Completed,1.44,2.62,1.55,2.35,1.5,2.5,1.538,2.76,1.53,2.44
17,Miami,Sony Ericsson Open,2008-03-27,Tier 1,Outdoor,Hard,1st Round,3,Lisicki S.,Vandeweghe C.,137.0,501.0,268.0,32.0,6.0,4.0,7.0,5.0,,,2.0,0.0,Completed,1.22,4.0,1.25,3.75,1.286,3.5,1.262,4.51,1.26,3.7
17,Miami,Sony Ericsson Open,2008-03-27,Tier 1,Outdoor,Hard,1st Round,3,Cibulkova D.,Tanasugarn T.,38.0,84.0,736.0,385.0,6.0,1.0,6.0,2.0,,,2.0,0.0,Completed,,,,,,,,,,
17,Miami,Sony Ericsson Open,2008-03-27,Tier 1,Outdoor,Hard,1st Round,3,Wozniak A.,Rezai A.,143.0,54.0,252.0,561.0,2.0,6.0,6.0,4.0,6.0,3.0,2.0,1.0,Completed,2.62,1.44,2.6,1.45,2.625,1.444,2.88,1.481,2.75,1.42
17,Miami,Sony Ericsson Open,2008-03-27,Tier 1,Outdoor,Hard,1st Round,3,Peng S.,Daniilidou E.,56.0,37.0,541.0,760.0,1.0,1.0,,,,,0.0,0.0,Retired,1.72,2.0,1.75,2.05,1.83,1.83,1.87,2.05,1.73,2.05
17,Miami,Sony Ericsson Open,2008-03-28,Tier 1,Outdoor,Hard,2nd Round,3,Erakovic M.,Krajicek M.,101.0,34.0,349.0,806.0,6.0,2.0,3.0,6.0,6.0,2.0,2.0,1.0,Completed,1.66,2.1,1.75,2.05,1.727,2.0,1.781,2.18,1.75,2.05
17,Miami,Sony Ericsson Open,2008-03-28,Tier 1,Outdoor,Hard,2nd Round,3,Harkleroad A.,Razzano V.,60.0,26.0,514.0,1024.0,6.0,4.0,6.0,4.0,,,2.0,0.0,Completed,1.66,2.1,1.87,1.87,1.833,1.833,1.82,2.12,1.75,2.03
17,Miami,Sony Ericsson Open,2008-03-28,Tier 1,Outdoor,Hard,2nd Round,3,Vesnina E.,Szavay A.,53.0,18.0,569.0,1489.0,6.0,2.0,4.0,6.0,6.0,1.0,2.0,1.0,Completed,2.75,1.39,2.75,1.42,2.625,1.444,2.67,1.565,2.52,1.5
17,Miami,Sony Ericsson Open,2008-03-28,Tier 1,Outdoor,Hard,2nd Round,3,Henin J.,Kerber A.,1.0,80.0,6330.0,424.0,6.0,4.0,6.0,2.0,,,2.0,0.0,Completed,1.02,13.0,1.03,10.5,1.03,10.0,1.038,21.0,1.02,15.0
17,Miami,Sony Ericsson Open,2008-03-28,Tier 1,Outdoor,Hard,2nd Round,3,Peer S.,Dechy N.,19.0,77.0,1400.0,431.0,7.0,6.0,6.0,3.0,,,2.0,0.0,Completed,1.28,3.5,1.28,3.46,1.333,3.25,1.364,3.55,1.35,3.1
17,Miami,Sony Ericsson Open,2008-03-28,Tier 1,Outdoor,Hard,2nd Round,3,Errani S.,Kirilenko M.,72.0,32.0,459.0,910.0,6.0,4.0,4.0,6.0,7.0,6.0,2.0,1.0,Completed,3.25,1.33,3.1,1.35,3.4,1.3,3.08,1.439,2.95,1.38
17,Miami,Sony Ericsson Open,2008-03-28,Tier 1,Outdoor,Hard,2nd Round,3,Srebotnik K.,De Los Rios R.,25.0,113.0,1025.0,318.0,6.0,2.0,6.0,2.0,,,2.0,0.0,Completed,1.12,5.5,1.2,4.25,1.167,4.5,1.177,6.15,1.17,4.8
17,Miami,Sony Ericsson Open,2008-03-28,Tier 1,Outdoor,Hard,2nd Round,3,Kanepi K.,Bondarenko A.,61.0,23.0,513.0,1171.0,7.0,6.0,1.0,6.0,6.0,3.0,2.0,1.0,Completed,3.25,1.33,3.22,1.32,3.0,1.364,3.2,1.417,3.0,1.37
17,Miami,Sony Ericsson Open,2008-03-28,Tier 1,Outdoor,Hard,2nd Round,3,Pennetta F.,Rodionova A.,28.0,79.0,955.0,424.0,6.0,4.0,6.0,2.0,,,2.0,0.0,Completed,1.25,3.75,1.32,3.22,1.3,3.4,1.323,3.8,1.25,3.8
17,Miami,Sony Ericsson Open,2008-03-28,Tier 1,Outdoor,Hard,2nd Round,3,Kuznetsova S.,Chan Y.J.,4.0,58.0,3750.0,518.0,6.0,1.0,3.0,6.0,6.0,0.0,2.0,1.0,Completed,1.05,9.0,1.05,8.5,1.05,8.5,1.143,6.2,1.05,9.0
17,Miami,Sony Ericsson Open,2008-03-28,Tier 1,Outdoor,Hard,2nd Round,3,Larcherde Brito M.,Radwanska A.,255.0,16.0,103.0,1527.0,2.0,6.0,6.0,3.0,7.0,5.0,2.0,1.0,Completed,8.0,1.06,6.75,1.1,6.5,1.1,9.2,1.095,7.4,1.08
17,Miami,Sony Ericsson Open,2008-03-28,Tier 1,Outdoor,Hard,2nd Round,3,Williams S.,Gallovits E.,8.0,62.0,2297.0,507.0,6.0,1.0,6.0,2.0,,,2.0,0.0,Completed,1.02,13.0,1.04,9.25,1.04,9.0,1.048,17.0,1.04,11.0
17,Miami,Sony Ericsson Open,2008-03-28,Tier 1,Outdoor,Hard,2nd Round,3,Azarenka V.,Perebiynis T.,27.0,82.0,966.0,414.0,6.0,2.0,6.0,4.0,,,2.0,0.0,Completed,1.25,3.75,1.3,3.35,1.286,3.5,1.303,4.0,1.27,3.6
17,Miami,Sony Ericsson Open,2008-03-28,Tier 1,Outdoor,Hard,2nd Round,3,Schnyder P.,King V.,12.0,119.0,1871.0,301.0,7.0,6.0,4.0,6.0,6.0,2.0,2.0,1.0,Completed,1.25,3.75,1.28,3.46,1.25,3.75,1.328,3.75,1.27,3.6
17,Miami,Sony Ericsson Open,2008-03-28,Tier 1,Outdoor,Hard,2nd Round,3,Wozniacki C.,Bartoli M.,43.0,10.0,661.0,2198.0,6.0,3.0,6.0,1.0,,,2.0,0.0,Completed,1.72,2.0,1.7,2.1,1.833,1.833,1.794,2.16,1.72,2.08
17,Miami,Sony Ericsson Open,2008-03-28,Tier 1,Outdoor,Hard,2nd Round,3,Williams V.,Domachowska M.,7.0,87.0,2771.0,382.0,6.0,4.0,6.0,3.0,,,2.0,0.0,Completed,1.06,8.0,1.1,6.75,1.1,6.5,1.122,8.4,1.09,6.7
17,Miami,Sony Ericsson Open,2008-03-29,Tier 1,Outdoor,Hard,2nd Round,3,Lisicki S.,Koryttseva M.,137.0,59.0,268.0,515.0,6.0,1.0,7.0,5.0,,,2.0,0.0,Completed,1.44,2.62,1.48,2.53,1.615,2.2,1.552,2.71,1.55,2.4
