WTA,Location,Tournament,Date,Tier,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,Wsets,Lsets,Comment,B365W,B365L,PSW,PSL,MaxW,MaxL,AvgW,AvgL
6,Melbourne,Australian Open,2020-01-29,Grand Slam,Outdoor,Hard,Quarterfinals,3,Muguruza G.,Pavlyuchenkova A.,32.0,30.0,1526.0,1585.0,7.0,5.0,6.0,3.0,,,2.0,0.0,Completed,1.53,2.5,1.59,2.53,1.61,2.66,1.54,2.49
6,Melbourne,Australian Open,2020-01-30,Grand Slam,Outdoor,Hard,Semifinals,3,Kenin S.,Barty A.,15.0,1.0,2565.0,8017.0,7.0,6.0,7.0,5.0,,,2.0,0.0,Completed,3.75,1.28,3.81,1.32,4.03,1.35,3.6,1.3
6,Melbourne,Australian Open,2020-01-30,Grand Slam,Outdoor,Hard,Semifinals,3,Muguruza G.,Halep S.,32.0,3.0,1526.0,5561.0,7.0,6.0,7.0,5.0,,,2.0,0.0,Completed,2.3,1.61,2.53,1.6,2.53,1.65,2.37,1.6
6,Melbourne,Australian Open,2020-02-01,Grand Slam,Outdoor,Hard,The Final,3,Kenin S.,Muguruza G.,15.0,32.0,2565.0,1526.0,4.0,6.0,6.0,2.0,6.0,2.0,2.0,1.0,Completed,2.62,1.53,2.62,1.57,2.7,1.57,2.56,1.53
7,Hua Hin,Thailand Open,2020-02-10,International,Outdoor,Hard,1st Round,3,Kung L.,Cheapchandej P.,283.0,731.0,196.0,31.0,6.0,0.0,6.0,3.0,,,2.0,0.0,Completed,1.28,3.5,1.34,3.54,1.34,3.75,1.29,3.52
7,Hua Hin,Thailand Open,2020-02-10,International,Outdoor,Hard,1st Round,3,Zheng S.,Kostic N.,36.0,183.0,1380.0,321.0,7.0,6.0,6.0,0.0,,,2.0,0.0,Completed,1.08,8.0,1.1,8.18,1.11,8.5,1.09,7.29
7,Hua Hin,Thailand Open,2020-02-10,International,Outdoor,Hard,1st Round,3,You X.,Perez E.,210.0,251.0,283.0,229.0,7.0,6.0,6.0,2.0,,,2.0,0.0,Completed,2.0,1.72,2.21,1.74,2.3,1.8,2.09,1.72
7,Hua Hin,Thailand Open,2020-02-10,International,Outdoor,Hard,1st Round,3,Sanders S.,Eikeri U.,319.0,243.0,159.0,235.0,6.0,3.0,6.0,4.0,,,2.0,0.0,Completed,1.28,3.5,1.34,3.53,1.34,3.75,1.3,3.45
7,Hua Hin,Thailand Open,2020-02-10,International,Outdoor,Hard,1st Round,3,Hibino N.,Rodionova Ar.,84.0,148.0,740.0,407.0,7.0,6.0,7.0,5.0,,,2.0,0.0,Completed,1.57,2.25,1.64,2.38,1.7,2.4,1.62,2.26
7,Hua Hin,Thailand Open,2020-02-10,International,Outdoor,Hard,1st Round,3,Plipuech P.,Paquet C.,286.0,165.0,194.0,359.0,7.0,6.0,3.0,6.0,6.0,4.0,2.0,1.0,Completed,3.0,1.36,3.01,1.44,3.05,1.47,2.86,1.41
7,Hua Hin,Thailand Open,2020-02-11,International,Outdoor,Hard,1st Round,3,Haas B.,Muramatsu C.,140.0,214.0,431.0,276.0,3.0,6.0,7.0,5.0,6.0,3.0,2.0,1.0,Completed,1.57,2.25,1.58,2.53,1.67,2.55,1.6,2.31
7,Hua Hin,Thailand Open,2020-02-11,International,Outdoor,Hard,1st Round,3,Kawa K.,Raina A.,128.0,175.0,485.0,339.0,3.0,6.0,6.0,0.0,6.0,1.0,2.0,1.0,Completed,2.2,1.61,2.33,1.67,2.35,1.72,2.21,1.65
7,Hua Hin,Thailand Open,2020-02-11,International,Outdoor,Hard,1st Round,3,Peng S.,Yuan Y.,106.0,205.0,613.0,284.0,6.0,1.0,6.0,0.0,,,2.0,0.0,Completed,1.11,6.5,1.13,6.77,1.15,7.2,1.11,6.3
7,Hua Hin,Thailand Open,2020-02-11,International,Outdoor,Hard,1st Round,3,Wang Q.,Han X.,27.0,187.0,1703.0,313.0,6.0,1.0,6.0,1.0,,,2.0,0.0,Completed,1.08,8.0,1.11,7.79,1.11,9.15,1.08,7.59
7,Hua Hin,Thailand Open,2020-02-11,International,Outdoor,Hard,1st Round,3,Zhu L.,Flink V.,70.0,135.0,855.0,451.0,6.0,4.0,6.0,2.0,,,2.0,0.0,Completed,1.28,3.5,1.29,3.9,1.33,3.95,1.28,3.59
7,Hua Hin,Thailand Open,2020-02-11,International,Outdoor,Hard,1st Round,3,Tig P.M.,Wang Yaf.,105.0,56.0,623.0,1015.0,6.0,1.0,1.0,6.0,7.0,6.0,2.0,1.0,Completed,2.75,1.4,2.99,1.44,3.09,1.45,2.9,1.4
7,Hua Hin,Thailand Open,2020-02-11,International,Outdoor,Hard,1st Round,3,Liang E.S.,Wang Xin.,238.0,141.0,242.0,430.0,6.0,3.0,6.0,0.0,,,2.0,0.0,Completed,2.37,1.53,2.53,1.58,2.7,1.58,2.48,1.53
7,Hua Hin,Thailand Open,2020-02-11,International,Outdoor,Hard,1st Round,3,Wang Xiy.,Martic P.,134.0,15.0,455.0,2586.0,6.0,3.0,6.0,4.0,,,2.0,0.0,Completed,3.5,1.28,4.17,1.27,4.2,1.35,3.68,1.27
7,Hua Hin,Thailand Open,2020-02-12,International,Outdoor,Hard,1st Round,3,Linette M.,Bondarenko K.,42.0,495.0,1212.0,76.0,6.0,2.0,6.0,2.0,,,2.0,0.0,Completed,1.36,3.0,1.43,3.04,1.44,3.1,1.39,2.96
7,Hua Hin,Thailand Open,2020-02-12,International,Outdoor,Hard,1st Round,3,Svitolina E.,Schoofs B.,4.0,195.0,4775.0,297.0,6.0,2.0,6.0,4.0,,,2.0,0.0,Completed,1.08,8.0,1.07,10.18,1.11,10.18,1.07,8.24
7,Hua Hin,Thailand Open,2020-02-12,International,Outdoor,Hard,2nd Round,3,Zheng S.,Liang E.S.,36.0,238.0,1380.0,242.0,6.0,4.0,6.0,3.0,,,2.0,0.0,Completed,1.16,5.0,1.18,5.57,1.2,5.6,1.17,4.94
7,Hua Hin,Thailand Open,2020-02-12,International,Outdoor,Hard,2nd Round,3,Hibino N.,Plipuech P.,84.0,286.0,740.0,194.0,6.0,0.0,6.0,1.0,,,2.0,0.0,Completed,1.11,6.5,1.14,6.95,1.14,7.2,1.12,6.27
7,Hua Hin,Thailand Open,2020-02-12,International,Outdoor,Hard,2nd Round,3,Kung L.,Zhu L.,283.0,70.0,196.0,855.0,6.0,3.0,6.0,1.0,,,2.0,0.0,Completed,5.0,1.16,5.09,1.21,5.2,1.23,4.75,1.18
7,Hua Hin,Thailand Open,2020-02-12,International,Outdoor,Hard,2nd Round,3,Wang Q.,Kawa K.,27.0,128.0,1703.0,485.0,6.0,3.0,6.0,4.0,,,2.0,0.0,Completed,1.14,5.5,1.17,5.85,1.18,6.5,1.15,5.3
7,Hua Hin,Thailand Open,2020-02-13,International,Outdoor,Hard,2nd Round,3,Wang Xiy.,Haas B.,134.0,140.0,455.0,431.0,6.0,3.0,6.0,4.0,,,2.0,0.0,Completed,1.33,3.25,1.34,3.56,1.36,3.56,1.32,3.31
7,Hua Hin,Thailand Open,2020-02-13,International,Outdoor,Hard,2nd Round,3,Tig P.M.,You X.,105.0,210.0,623.0,283.0,6.0,1.0,6.0,3.0,,,2.0,0.0,Completed,1.28,3.5,1.33,3.64,1.34,4.0,1.29,3.54
7,Hua Hin,Thailand Open,2020-02-13,International,Outdoor,Hard,2nd Round,3,Linette M.,Peng S.,42.0,106.0,1212.0,613.0,7.0,5.0,6.0,1.0,,,2.0,0.0,Completed,1.8,1.9,1.83,2.09,1.86,2.31,1.77,2.03
7,Hua Hin,Thailand Open,2020-02-13,International,Outdoor,Hard,2nd Round,3,Svitolina E.,Sanders S.,4.0,319.0,4775.0,159.0,6.0,1.0,6.0,2.0,,,2.0,0.0,Completed,1.1,7.0,1.13,7.11,1.15,7.25,1.11,6.44
7,Hua Hin,Thailand Open,2020-02-14,International,Outdoor,Hard,Quarterfinals,3,Tig P.M.,Zheng S.,105.0,36.0,623.0,1380.0,6.0,4.0,6.0,2.0,,,2.0,0.0,Completed,3.0,1.4,2.88,1.49,3.25,1.49,2.8,1.43
7,Hua Hin,Thailand Open,2020-02-14,International,Outdoor,Hard,Quarterfinals,3,Linette M.,Wang Xiy.,42.0,134.0,1212.0,455.0,2.0,6.0,6.0,3.0,6.0,3.0,2.0,1.0,Completed,1.57,2.37,1.58,2.57,1.63,2.57,1.57,2.38
7,Hua Hin,Thailand Open,2020-02-14,International,Outdoor,Hard,Quarterfinals,3,Hibino N.,Svitolina E.,84.0,4.0,740.0,4775.0,6.0,4.0,6.0,2.0,,,2.0,0.0,Completed,5.0,1.16,5.32,1.2,5.32,1.22,4.79,1.18
7,Hua Hin,Thailand Open,2020-02-14,International,Outdoor,Hard,Quarterfinals,3,Kung L.,Wang Q.,283.0,27.0,196.0,1703.0,7.0,5.0,4.0,6.0,6.0,4.0,2.0,1.0,Completed,6.5,1.11,7.07,1.14,8.5,1.14,6.91,1.1
7,Hua Hin,Thailand Open,2020-02-15,International,Outdoor,Hard,Semifinals,3,Linette M.,Tig P.M.,42.0,105.0,1212.0,623.0,7.0,5.0,6.0,4.0,,,2.0,0.0,Completed,1.5,2.62,1.57,2.61,1.59,2.64,1.52,2.52
7,Hua Hin,Thailand Open,2020-02-15,International,Outdoor,Hard,Semifinals,3,Kung L.,Hibino N.,283.0,84.0,196.0,740.0,7.0,5.0,4.0,6.0,6.0,3.0,2.0,1.0,Completed,3.4,1.33,3.75,1.33,3.75,1.34,3.42,1.31
7,Hua Hin,Thailand Open,2020-02-16,International,Outdoor,Hard,The Final,3,Linette M.,Kung L.,42.0,283.0,1212.0,196.0,6.0,3.0,6.0,2.0,,,2.0,0.0,Completed,1.3,3.5,1.29,4.09,1.34,4.09,1.29,3.54
8,St. Petersburg,Ladies Trophy,2020-02-10,International,Indoor,Hard,1st Round,3,Rybakina E.,Siniakova K.,25.0,59.0,1866.0,996.0,6.0,3.0,6.0,4.0,,,2.0,0.0,Completed,1.22,4.0,1.27,4.17,1.32,4.33,1.24,3.97
8,St. Petersburg,Ladies Trophy,2020-02-10,International,Indoor,Hard,1st Round,3,Potapova A.,Samsonova L.,101.0,115.0,651.0,562.0,6.0,2.0,6.0,4.0,,,2.0,0.0,Completed,2.1,1.66,2.01,1.88,2.17,1.88,2.0,1.8
8,St. Petersburg,Ladies Trophy,2020-02-10,International,Indoor,Hard,1st Round,3,Sakkari M.,Diatchenko V.,21.0,89.0,1955.0,709.0,3.0,6.0,6.0,4.0,7.0,6.0,2.0,1.0,Completed,1.4,2.75,1.5,2.76,1.51,3.15,1.41,2.87
8,St. Petersburg,Ladies Trophy,2020-02-11,International,Indoor,Hard,1st Round,3,Dodin O.,Kuzmova V.,159.0,65.0,370.0,905.0,6.0,2.0,6.0,2.0,,,2.0,0.0,Completed,1.53,2.37,1.66,2.34,1.66,2.5,1.57,2.37
8,St. Petersburg,Ladies Trophy,2020-02-11,International,Indoor,Hard,1st Round,3,Van Uytvanck A.,Mladenovic K.,47.0,37.0,1150.0,1360.0,6.0,4.0,6.0,1.0,,,2.0,0.0,Completed,2.1,1.66,2.19,1.75,2.33,1.78,2.13,1.7
8,St. Petersburg,Ladies Trophy,2020-02-11,International,Indoor,Hard,1st Round,3,Tomljanovic A.,Vondrousova M.,57.0,17.0,1005.0,2430.0,3.0,6.0,6.0,3.0,6.0,4.0,2.0,1.0,Completed,2.75,1.4,2.91,1.46,2.95,1.64,2.76,1.44
8,St. Petersburg,Ladies Trophy,2020-02-11,International,Indoor,Hard,1st Round,3,Kudermetova V.,Putintseva Y.,38.0,34.0,1353.0,1475.0,7.0,6.0,1.0,6.0,7.0,5.0,2.0,1.0,Completed,2.25,1.57,2.37,1.65,2.4,1.68,2.24,1.64
8,St. Petersburg,Ladies Trophy,2020-02-11,International,Indoor,Hard,1st Round,3,Vekic D.,Ahn K.,23.0,97.0,1935.0,670.0,6.0,4.0,6.0,1.0,,,2.0,0.0,Completed,1.16,5.0,1.18,5.52,1.19,5.65,1.17,4.98
8,St. Petersburg,Ladies Trophy,2020-02-11,International,Indoor,Hard,1st Round,3,Ferro F.,Garcia C.,58.0,46.0,1004.0,1175.0,7.0,5.0,3.0,6.0,6.0,3.0,2.0,1.0,Completed,2.62,1.44,2.73,1.5,2.85,1.54,2.69,1.46
8,St. Petersburg,Ladies Trophy,2020-02-11,International,Indoor,Hard,1st Round,3,Kuznetsova S.,Brady J.,49.0,52.0,1123.0,1104.0,6.0,3.0,6.0,1.0,,,2.0,0.0,Completed,2.37,1.53,2.24,1.72,2.45,1.73,2.23,1.65
8,St. Petersburg,Ladies Trophy,2020-02-11,International,Indoor,Hard,1st Round,3,Alexandrova E.,Kasatkina D.,28.0,71.0,1700.0,850.0,6.0,4.0,3.0,6.0,6.0,4.0,2.0,1.0,Completed,1.36,3.0,1.43,3.04,1.44,3.12,1.39,2.96
8,St. Petersburg,Ladies Trophy,2020-02-12,International,Indoor,Hard,1st Round,3,Cornet A.,Ostapenko J.,61.0,40.0,965.0,1310.0,6.0,1.0,6.0,2.0,,,2.0,0.0,Completed,2.2,1.61,2.37,1.65,2.37,1.67,2.25,1.63
8,St. Petersburg,Ladies Trophy,2020-02-12,International,Indoor,Hard,2nd Round,3,Potapova A.,Tomljanovic A.,101.0,57.0,651.0,1005.0,7.0,6.0,6.0,3.0,,,2.0,0.0,Completed,2.2,1.61,2.25,1.72,2.3,1.73,2.18,1.67
8,St. Petersburg,Ladies Trophy,2020-02-12,International,Indoor,Hard,2nd Round,3,Dodin O.,Konta J.,159.0,14.0,370.0,2753.0,6.0,3.0,6.0,4.0,,,2.0,0.0,Completed,2.2,1.61,2.37,1.66,2.37,1.7,2.22,1.65
8,St. Petersburg,Ladies Trophy,2020-02-12,International,Indoor,Hard,2nd Round,3,Bencic B.,Kuznetsova S.,5.0,49.0,4675.0,1123.0,7.0,6.0,6.0,4.0,,,2.0,0.0,Completed,1.57,2.25,1.7,2.29,1.73,2.33,1.65,2.23
8,St. Petersburg,Ladies Trophy,2020-02-12,International,Indoor,Hard,2nd Round,3,Rybakina E.,Ferro F.,25.0,58.0,1866.0,1004.0,6.0,3.0,6.0,4.0,,,2.0,0.0,Completed,1.18,4.5,1.19,5.39,1.24,5.55,1.18,4.84
8,St. Petersburg,Ladies Trophy,2020-02-13,International,Indoor,Hard,2nd Round,3,Sakkari M.,Cornet A.,21.0,61.0,1955.0,965.0,6.0,2.0,6.0,4.0,,,2.0,0.0,Completed,1.72,2.0,1.81,2.11,1.87,2.12,1.79,2.01
8,St. Petersburg,Ladies Trophy,2020-02-13,International,Indoor,Hard,2nd Round,3,Kvitova P.,Van Uytvanck A.,11.0,47.0,3466.0,1150.0,7.0,6.0,1.0,6.0,6.0,2.0,2.0,1.0,Completed,1.2,4.33,1.26,4.35,1.27,4.7,1.23,4.16
8,St. Petersburg,Ladies Trophy,2020-02-13,International,Indoor,Hard,2nd Round,3,Alexandrova E.,Vekic D.,28.0,23.0,1700.0,1935.0,6.0,1.0,7.0,5.0,,,2.0,0.0,Completed,1.61,2.2,1.74,2.22,1.74,2.35,1.68,2.16
8,St. Petersburg,Ladies Trophy,2020-02-13,International,Indoor,Hard,2nd Round,3,Bertens K.,Kudermetova V.,8.0,38.0,3965.0,1353.0,6.0,1.0,6.0,2.0,,,2.0,0.0,Completed,1.28,3.5,1.36,3.47,1.36,3.75,1.31,3.45
8,St. Petersburg,Ladies Trophy,2020-02-14,International,Indoor,Hard,Quarterfinals,3,Rybakina E.,Dodin O.,25.0,159.0,1866.0,370.0,6.0,7.0,7.0,5.0,6.0,2.0,2.0,1.0,Completed,1.36,3.2,1.38,3.36,1.4,3.5,1.36,3.13
8,St. Petersburg,Ladies Trophy,2020-02-14,International,Indoor,Hard,Quarterfinals,3,Sakkari M.,Bencic B.,21.0,5.0,1955.0,4675.0,2.0,6.0,6.0,4.0,6.0,3.0,2.0,1.0,Completed,2.2,1.66,2.38,1.67,2.38,1.69,2.25,1.64
8,St. Petersburg,Ladies Trophy,2020-02-14,International,Indoor,Hard,Quarterfinals,3,Bertens K.,Potapova A.,8.0,101.0,3965.0,651.0,6.0,4.0,7.0,6.0,,,2.0,0.0,Completed,1.16,5.0,1.23,4.91,1.25,5.0,1.21,4.38
8,St. Petersburg,Ladies Trophy,2020-02-14,International,Indoor,Hard,Quarterfinals,3,Alexandrova E.,Kvitova P.,28.0,11.0,1700.0,3466.0,,,,,,,,,Walkover,2.37,1.57,2.47,1.63,2.5,1.68,2.4,1.55
8,St. Petersburg,Ladies Trophy,2020-02-15,International,Indoor,Hard,Semifinals,3,Rybakina E.,Sakkari M.,25.0,21.0,1866.0,1955.0,3.0,6.0,7.0,5.0,6.0,1.0,2.0,1.0,Completed,1.57,2.37,1.69,2.33,1.69,2.45,1.6,2.32
8,St. Petersburg,Ladies Trophy,2020-02-15,International,Indoor,Hard,Semifinals,3,Bertens K.,Alexandrova E.,8.0,28.0,3965.0,1700.0,6.0,1.0,4.0,6.0,6.0,1.0,2.0,1.0,Completed,1.8,2.0,1.78,2.19,1.9,2.2,1.75,2.07
8,St. Petersburg,Ladies Trophy,2020-02-16,International,Indoor,Hard,The Final,3,Bertens K.,Rybakina E.,8.0,25.0,3965.0,1866.0,6.0,1.0,6.0,3.0,,,2.0,0.0,Completed,1.57,2.37,1.6,2.55,1.61,2.59,1.56,2.41
9,Dubai,Dubai Duty Free Tennis Championships,2020-02-17,Premier,Outdoor,Hard,1st Round,3,Strycova B.,Anisimova A.,35.0,29.0,1417.0,1613.0,7.0,6.0,2.0,6.0,6.0,4.0,2.0,1.0,Completed,3.0,1.36,3.19,1.4,3.42,1.43,2.99,1.38
9,Dubai,Dubai Duty Free Tennis Championships,2020-02-17,Premier,Outdoor,Hard,1st Round,3,Mertens E.,Wang Q.,22.0,28.0,1950.0,1733.0,6.0,3.0,6.0,0.0,,,2.0,0.0,Completed,1.4,2.75,1.48,2.83,1.49,2.85,1.45,2.72
9,Dubai,Dubai Duty Free Tennis Championships,2020-02-17,Premier,Outdoor,Hard,1st Round,3,Jabeur O.,Riske A.,45.0,18.0,1190.0,2360.0,7.0,6.0,1.0,6.0,6.0,3.0,2.0,1.0,Completed,2.0,1.72,2.09,1.81,2.15,1.85,2.02,1.77
9,Dubai,Dubai Duty Free Tennis Championships,2020-02-17,Premier,Outdoor,Hard,1st Round,3,Muguruza G.,Clijsters K.,16.0,,2527.0,,6.0,2.0,7.0,6.0,,,2.0,0.0,Completed,1.06,10.0,1.1,8.29,1.11,10.0,1.08,7.89
9,Dubai,Dubai Duty Free Tennis Championships,2020-02-17,Premier,Outdoor,Hard,1st Round,3,Vondrousova M.,Sevastova A.,17.0,41.0,2431.0,1288.0,6.0,3.0,6.0,2.0,,,2.0,0.0,Completed,1.44,2.62,1.52,2.69,1.52,2.95,1.45,2.68
9,Dubai,Dubai Duty Free Tennis Championships,2020-02-18,Premier,Outdoor,Hard,1st Round,3,Siniakova K.,Muchova K.,58.0,27.0,996.0,1752.0,6.0,4.0,4.0,6.0,6.0,0.0,2.0,1.0,Completed,2.37,1.53,2.56,1.57,2.63,1.69,2.34,1.59
9,Dubai,Dubai Duty Free Tennis Championships,2020-02-18,Premier,Outdoor,Hard,1st Round,3,Brady J.,Svitolina E.,52.0,6.0,1104.0,4650.0,6.0,2.0,6.0,1.0,,,2.0,0.0,Completed,2.25,1.57,2.41,1.63,2.75,1.71,2.28,1.62
9,Dubai,Dubai Duty Free Tennis Championships,2020-02-18,Premier,Outdoor,Hard,1st Round,3,Mladenovic K.,Sasnovich A.,38.0,114.0,1360.0,577.0,6.0,4.0,6.0,3.0,,,2.0,0.0,Completed,1.83,1.83,1.88,2.02,1.95,2.02,1.86,1.92
9,Dubai,Dubai Duty Free Tennis Championships,2020-02-18,Premier,Outdoor,Hard,1st Round,3,Pavlyuchenkova A.,Bencic B.,31.0,4.0,1486.0,4720.0,1.0,6.0,6.0,1.0,6.0,1.0,2.0,1.0,Completed,2.1,1.66,2.14,1.78,2.25,1.78,2.13,1.7
9,Dubai,Dubai Duty Free Tennis Championships,2020-02-18,Premier,Outdoor,Hard,1st Round,3,Kudermetova V.,Yastremska D.,39.0,26.0,1353.0,1785.0,5.0,7.0,6.0,3.0,7.0,6.0,2.0,1.0,Completed,2.75,1.4,3.17,1.4,3.17,1.45,2.91,1.4
9,Dubai,Dubai Duty Free Tennis Championships,2020-02-18,Premier,Outdoor,Hard,1st Round,3,Martic P.,Hsieh S.W.,15.0,40.0,2586.0,1330.0,6.0,4.0,6.0,3.0,,,2.0,0.0,Completed,1.57,2.25,1.58,2.52,1.65,2.52,1.57,2.37
9,Dubai,Dubai Duty Free Tennis Championships,2020-02-18,Premier,Outdoor,Hard,1st Round,3,Rybakina E.,Kenin S.,19.0,7.0,2141.0,4495.0,6.0,7.0,6.0,3.0,6.0,3.0,2.0,1.0,Completed,3.25,1.33,3.26,1.38,3.42,1.39,3.15,1.35
9,Dubai,Dubai Duty Free Tennis Championships,2020-02-18,Premier,Outdoor,Hard,1st Round,3,Kontaveit A.,Cirstea S.,24.0,70.0,1881.0,855.0,6.0,1.0,6.0,3.0,,,2.0,0.0,Completed,1.4,2.75,1.42,3.06,1.43,3.2,1.37,3.02
9,Dubai,Dubai Duty Free Tennis Championships,2020-02-18,Premier,Outdoor,Hard,1st Round,3,Sabalenka A.,Sakkari M.,13.0,21.0,2820.0,2085.0,6.0,2.0,4.0,6.0,6.0,1.0,2.0,1.0,Completed,1.53,2.37,1.61,2.46,1.62,2.5,1.57,2.38
9,Dubai,Dubai Duty Free Tennis Championships,2020-02-19,Premier,Outdoor,Hard,2nd Round,3,Brady J.,Vondrousova M.,52.0,17.0,1104.0,2431.0,4.0,6.0,6.0,4.0,6.0,1.0,2.0,1.0,Completed,1.8,1.9,1.79,2.14,2.05,2.2,1.81,1.98
9,Dubai,Dubai Duty Free Tennis Championships,2020-02-19,Premier,Outdoor,Hard,2nd Round,3,Pliskova Ka.,Mladenovic K.,3.0,38.0,5290.0,1360.0,6.0,1.0,6.0,2.0,,,2.0,0.0,Completed,1.36,3.0,1.43,3.07,1.44,3.32,1.38,2.99
9,Dubai,Dubai Duty Free Tennis Championships,2020-02-19,Premier,Outdoor,Hard,2nd Round,3,Muguruza G.,Kudermetova V.,16.0,39.0,2527.0,1353.0,7.0,5.0,4.0,6.0,6.0,4.0,2.0,1.0,Completed,1.28,3.5,1.34,3.62,1.38,3.62,1.32,3.35
9,Dubai,Dubai Duty Free Tennis Championships,2020-02-19,Premier,Outdoor,Hard,2nd Round,3,Martic P.,Strycova B.,15.0,35.0,2586.0,1417.0,6.0,3.0,6.0,3.0,,,2.0,0.0,Completed,1.36,3.0,1.4,3.2,1.43,3.25,1.38,3.0
9,Dubai,Dubai Duty Free Tennis Championships,2020-02-19,Premier,Outdoor,Hard,2nd Round,3,Rybakina E.,Siniakova K.,19.0,58.0,2141.0,996.0,6.0,3.0,6.0,3.0,,,2.0,0.0,Completed,1.36,3.0,1.48,2.86,1.49,3.05,1.42,2.81
9,Dubai,Dubai Duty Free Tennis Championships,2020-02-19,Premier,Outdoor,Hard,2nd Round,3,Sabalenka A.,Mertens E.,13.0,22.0,2820.0,1950.0,6.0,4.0,6.0,3.0,,,2.0,0.0,Completed,2.0,1.72,2.1,1.82,2.1,1.88,1.98,1.81
9,Dubai,Dubai Duty Free Tennis Championships,2020-02-19,Premier,Outdoor,Hard,2nd Round,3,Halep S.,Jabeur O.,2.0,45.0,5796.0,1190.0,1.0,6.0,6.0,2.0,7.0,6.0,2.0,1.0,Completed,1.28,3.5,1.3,3.89,1.33,3.89,1.3,3.5
9,Dubai,Dubai Duty Free Tennis Championships,2020-02-19,Premier,Outdoor,Hard,2nd Round,3,Kontaveit A.,Pavlyuchenkova A.,24.0,31.0,1881.0,1486.0,7.0,6.0,7.0,5.0,,,2.0,0.0,Completed,1.72,2.0,1.87,2.04,1.91,2.04,1.82,1.97
9,Dubai,Dubai Duty Free Tennis Championships,2020-02-20,Premier,Outdoor,Hard,Quarterfinals,3,Rybakina E.,Pliskova Ka.,19.0,3.0,2141.0,5290.0,7.0,6.0,6.0,3.0,,,2.0,0.0,Completed,2.75,1.44,2.86,1.49,2.9,1.5,2.75,1.44
9,Dubai,Dubai Duty Free Tennis Championships,2020-02-20,Premier,Outdoor,Hard,Quarterfinals,3,Brady J.,Muguruza G.,52.0,16.0,1104.0,2527.0,6.0,7.0,6.0,3.0,6.0,4.0,2.0,1.0,Completed,2.3,1.61,2.46,1.63,2.46,1.66,2.32,1.6
9,Dubai,Dubai Duty Free Tennis Championships,2020-02-20,Premier,Outdoor,Hard,Quarterfinals,3,Martic P.,Kontaveit A.,15.0,24.0,2586.0,1881.0,7.0,6.0,6.0,1.0,,,2.0,0.0,Completed,2.37,1.57,2.5,1.61,2.5,1.63,2.4,1.56
9,Dubai,Dubai Duty Free Tennis Championships,2020-02-20,Premier,Outdoor,Hard,Quarterfinals,3,Halep S.,Sabalenka A.,2.0,13.0,5796.0,2820.0,3.0,6.0,6.0,2.0,6.0,2.0,2.0,1.0,Completed,1.9,1.9,1.9,2.02,2.15,2.02,1.93,1.86
9,Dubai,Dubai Duty Free Tennis Championships,2020-02-21,Premier,Outdoor,Hard,Semifinals,3,Rybakina E.,Martic P.,19.0,15.0,2141.0,2586.0,7.0,6.0,7.0,6.0,,,2.0,0.0,Completed,1.66,2.2,1.7,2.31,1.72,2.45,1.65,2.22
9,Dubai,Dubai Duty Free Tennis Championships,2020-02-21,Premier,Outdoor,Hard,Semifinals,3,Halep S.,Brady J.,2.0,52.0,5796.0,1104.0,6.0,2.0,6.0,0.0,,,2.0,0.0,Completed,1.4,3.0,1.39,3.31,1.44,3.35,1.39,2.96
9,Dubai,Dubai Duty Free Tennis Championships,2020-02-22,Premier,Outdoor,Hard,The Final,3,Halep S.,Rybakina E.,2.0,19.0,5796.0,2141.0,3.0,6.0,6.0,3.0,7.0,6.0,2.0,1.0,Completed,1.44,2.75,1.47,2.95,1.47,3.2,1.41,2.87
10,Acapulco,Abierto Mexicano,2020-02-24,International,Outdoor,Clay,1st Round,3,Potapova A.,Schmiedlova A.,97.0,200.0,666.0,293.0,4.0,6.0,7.0,5.0,6.0,1.0,2.0,1.0,Completed,1.4,2.75,1.47,2.87,1.47,3.12,1.4,2.89
10,Acapulco,Abierto Mexicano,2020-02-24,International,Outdoor,Clay,1st Round,3,Watson H.,Vandeweghe C.,69.0,193.0,844.0,305.0,4.0,6.0,6.0,4.0,6.0,4.0,2.0,1.0,Completed,1.83,1.83,1.81,2.11,1.92,2.11,1.8,1.99
10,Acapulco,Abierto Mexicano,2020-02-24,International,Outdoor,Clay,1st Round,3,Hibino N.,Rus A.,71.0,75.0,821.0,789.0,6.0,3.0,6.0,1.0,,,2.0,0.0,Completed,1.72,2.0,1.93,1.95,1.93,2.1,1.83,1.95
10,Acapulco,Abierto Mexicano,2020-02-25,International,Outdoor,Clay,1st Round,3,Bondarenko K.,Kovinic D.,494.0,87.0,77.0,714.0,6.0,7.0,6.0,4.0,6.0,2.0,2.0,1.0,Completed,1.66,2.1,1.81,2.1,1.81,2.18,1.73,2.08
10,Acapulco,Abierto Mexicano,2020-02-25,International,Outdoor,Clay,1st Round,3,Maria T.,Bouzkova M.,90.0,57.0,701.0,985.0,6.0,4.0,1.0,6.0,6.0,2.0,2.0,1.0,Completed,3.0,1.36,3.33,1.37,3.5,1.37,3.16,1.34
10,Acapulco,Abierto Mexicano,2020-02-25,International,Outdoor,Clay,1st Round,3,Zidansek T.,Kalinskaya A.,74.0,111.0,790.0,596.0,6.0,3.0,6.0,4.0,,,2.0,0.0,Completed,2.1,1.66,2.13,1.79,2.16,1.8,2.07,1.74
