ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,CBW,CBL,EXW,EXL,IWW,IWL,PSW,PSL
33,Queens Club,Stella Artois,2005-06-09,International,Outdoor,Grass,3rd Round,3,Johansson T.,Murray A.,20,357.0,,,7.0,6.0,6,7,7,5,,,,,2.0,1.0,Completed,1.33,3.25,1.3,3.4,1.3,3.35,1.35,2.7,1.394,3.34
33,Queens Club,Stella Artois,2005-06-09,International,Outdoor,Grass,3rd Round,3,Stepanek R.,Rusedski G.,16,38.0,,,6.0,3.0,7,6,,,,,,,2.0,0.0,Completed,1.72,2.0,1.88,1.88,1.87,1.87,2.0,1.6,2.03,1.885
33,Queens Club,Stella Artois,2005-06-09,International,Outdoor,Grass,3rd Round,3,Grosjean S.,Blake J.,21,111.0,,,2.0,6.0,6,3,7,6,,,,,2.0,1.0,Completed,1.36,3.0,1.42,2.8,1.4,2.85,1.4,2.5,1.373,3.43
33,Queens Club,Stella Artois,2005-06-09,International,Outdoor,Grass,3rd Round,3,Henman T.,Guccione C.,9,188.0,,,6.0,7.0,6,2,6,2,,,,,2.0,1.0,Completed,1.12,5.5,1.15,5.25,1.2,4.25,1.15,4.0,1.2,5.45
33,Queens Club,Stella Artois,2005-06-09,International,Outdoor,Grass,3rd Round,3,Hewitt L.,Mirnyi M.,2,40.0,,,6.0,3.0,1,6,6,1,,,,,2.0,1.0,Completed,1.22,4.0,1.28,3.55,1.28,3.46,1.25,3.2,1.319,3.83
33,Queens Club,Stella Artois,2005-06-10,International,Outdoor,Grass,Quarterfinals,3,Roddick A.,Grosjean S.,4,21.0,,,6.0,4.0,7,6,,,,,,,2.0,0.0,Completed,1.19,4.33,1.22,4.1,1.25,3.6,1.25,3.2,1.241,4.75
33,Queens Club,Stella Artois,2005-06-10,International,Outdoor,Grass,Quarterfinals,3,Stepanek R.,Gasquet R.,16,29.0,,,3.0,6.0,6,1,6,2,,,,,2.0,1.0,Completed,2.0,1.72,1.83,1.93,1.95,1.8,1.8,1.8,1.847,2.08
33,Queens Club,Stella Artois,2005-06-10,International,Outdoor,Grass,Quarterfinals,3,Johansson T.,Henman T.,20,9.0,,,6.0,4.0,6,4,,,,,,,2.0,0.0,Completed,2.75,1.39,2.85,1.4,2.63,1.45,2.9,1.3,3.2,1.417
33,Queens Club,Stella Artois,2005-06-10,International,Outdoor,Grass,Quarterfinals,3,Karlovic I.,Hewitt L.,77,2.0,,,7.0,6.0,6,3,,,,,,,2.0,0.0,Completed,4.0,1.22,3.55,1.28,3.35,1.3,3.6,1.2,3.84,1.318
33,Queens Club,Stella Artois,2005-06-11,International,Outdoor,Grass,Semifinals,3,Roddick A.,Stepanek R.,4,16.0,,,6.0,3.0,2,6,6,2,,,,,2.0,1.0,Completed,1.16,4.5,1.18,4.65,1.2,4.25,1.2,3.6,1.198,5.61
33,Queens Club,Stella Artois,2005-06-11,International,Outdoor,Grass,Semifinals,3,Karlovic I.,Johansson T.,77,20.0,,,6.0,4.0,7,6,,,,,,,2.0,0.0,Completed,1.8,1.9,1.88,1.88,1.85,1.9,1.8,1.8,1.877,2.04
33,Queens Club,Stella Artois,2005-06-12,International,Outdoor,Grass,The Final,3,Roddick A.,Karlovic I.,4,77.0,,,7.0,6.0,7,6,,,,,,,2.0,0.0,Completed,1.33,3.25,1.35,3.1,1.4,2.85,1.35,2.7,1.36,3.58
34,'s-Hertogenbosch,Ordina Open,2005-06-13,International,Outdoor,Grass,1st Round,3,Coria G.,Uebel L.,14,288.0,,,6.0,3.0,6,1,,,,,,,2.0,0.0,Completed,,,1.15,5.0,1.1,6.75,1.1,5.0,1.161,6.63
34,'s-Hertogenbosch,Ordina Open,2005-06-13,International,Outdoor,Grass,1st Round,3,Soderling R.,Haehnel J.,35,106.0,,,7.0,5.0,6,3,,,,,,,2.0,0.0,Completed,1.08,7.0,1.12,6.0,1.13,5.5,1.15,4.0,1.131,7.83
34,'s-Hertogenbosch,Ordina Open,2005-06-13,International,Outdoor,Grass,1st Round,3,Llodra M.,Gremelmayr D.,65,379.0,,,6.0,3.0,3,6,7,6,,,,,2.0,1.0,Completed,,,1.25,3.65,1.2,4.25,1.2,3.6,1.267,4.4
34,'s-Hertogenbosch,Ordina Open,2005-06-13,International,Outdoor,Grass,1st Round,3,Arthurs W.,Sluiter R.,86,99.0,,,7.0,5.0,6,4,,,,,,,2.0,0.0,Completed,1.66,2.1,1.65,2.2,1.65,2.15,1.7,1.9,1.752,2.23
34,'s-Hertogenbosch,Ordina Open,2005-06-13,International,Outdoor,Grass,1st Round,3,Burgsmuller L.,Wawrinka S.,101,73.0,,,2.0,6.0,7,5,6,3,,,,,2.0,1.0,Completed,2.62,1.44,2.4,1.53,2.75,1.42,2.7,1.35,2.82,1.495
34,'s-Hertogenbosch,Ordina Open,2005-06-13,International,Outdoor,Grass,1st Round,3,Robredo T.,Muller G.,13,69.0,,,6.0,4.0,6,4,,,,,,,2.0,0.0,Completed,1.53,2.37,1.6,2.3,1.55,2.35,1.5,2.2,1.613,2.53
34,'s-Hertogenbosch,Ordina Open,2005-06-13,International,Outdoor,Grass,1st Round,3,Hernych J.,van Scheppingen D.,77,144.0,,,7.0,6.0,6,4,,,,,,,2.0,0.0,Completed,1.33,3.0,1.3,3.3,1.4,2.85,,,1.4,3.3
34,'s-Hertogenbosch,Ordina Open,2005-06-13,International,Outdoor,Grass,1st Round,3,Kohlschreiber P.,Lisnard J.R.,64,93.0,,,6.0,1.0,7,6,,,,,,,2.0,0.0,Completed,1.33,3.0,1.33,3.2,1.35,3.1,1.35,2.7,1.323,3.8
34,'s-Hertogenbosch,Ordina Open,2005-06-13,International,Outdoor,Grass,1st Round,3,Mathieu P.H.,Vanek J.,60,97.0,,,6.0,4.0,6,3,,,,,,,2.0,0.0,Completed,1.25,3.5,1.28,3.55,1.3,3.35,1.25,3.2,1.287,4.19
34,'s-Hertogenbosch,Ordina Open,2005-06-14,International,Outdoor,Grass,1st Round,3,Garcia-Lopez G.,Klein T.,81,839.0,,,6.0,0.0,6,2,,,,,,,2.0,0.0,Completed,1.28,3.25,,,,,1.25,3.2,1.263,4.5
34,'s-Hertogenbosch,Ordina Open,2005-06-14,International,Outdoor,Grass,1st Round,3,Benneteau J.,Petzschner P.,129,283.0,,,6.0,4.0,6,3,,,,,,,2.0,0.0,Completed,1.83,1.83,2.0,1.77,1.8,1.95,1.8,1.8,2.11,1.826
34,'s-Hertogenbosch,Ordina Open,2005-06-14,International,Outdoor,Grass,1st Round,3,Sanguinetti D.,Kucera K.,63,157.0,,,7.0,6.0,6,4,,,,,,,2.0,0.0,Completed,1.36,2.87,,,1.45,2.6,1.3,2.9,1.546,2.68
34,'s-Hertogenbosch,Ordina Open,2005-06-14,International,Outdoor,Grass,1st Round,3,Ancic M.,Logtens P.,21,286.0,,,6.0,4.0,6,2,,,,,,,2.0,0.0,Completed,1.06,8.0,1.07,7.25,1.04,9.25,1.1,5.0,1.063,14.0
34,'s-Hertogenbosch,Ordina Open,2005-06-14,International,Outdoor,Grass,1st Round,3,Schalken S.,Phau B.,89,103.0,,,7.0,6.0,6,1,,,,,,,2.0,0.0,Completed,1.22,3.75,1.25,3.85,1.28,3.46,1.2,3.6,1.282,4.25
34,'s-Hertogenbosch,Ordina Open,2005-06-14,International,Outdoor,Grass,1st Round,3,Philippoussis M.,Rochus C.,188,48.0,,,6.0,3.0,7,6,,,,,,,2.0,0.0,Completed,1.3,3.2,1.33,3.1,1.4,2.85,1.4,2.5,1.403,3.28
34,'s-Hertogenbosch,Ordina Open,2005-06-14,International,Outdoor,Grass,1st Round,3,Bjorkman J.,Pavel A.,112,42.0,,,6.0,2.0,7,6,,,,,,,2.0,0.0,Completed,1.72,2.0,1.77,2.0,1.8,1.95,1.8,1.8,1.73,2.27
34,'s-Hertogenbosch,Ordina Open,2005-06-15,International,Outdoor,Grass,2nd Round,3,Kohlschreiber P.,Soderling R.,64,35.0,,,6.0,4.0,4,6,7,6,,,,,2.0,1.0,Completed,4.0,1.22,3.85,1.25,3.46,1.28,2.9,1.3,4.9,1.233
34,'s-Hertogenbosch,Ordina Open,2005-06-15,International,Outdoor,Grass,2nd Round,3,Burgsmuller L.,Robredo T.,101,13.0,,,6.0,2.0,7,6,,,,,,,2.0,0.0,Completed,4.5,1.16,4.65,1.17,5.34,1.13,3.2,1.25,5.85,1.183
34,'s-Hertogenbosch,Ordina Open,2005-06-15,International,Outdoor,Grass,2nd Round,3,Hernych J.,Coria G.,77,14.0,,,6.0,3.0,6,4,,,,,,,2.0,0.0,Completed,3.5,1.28,3.55,1.28,3.9,1.25,2.9,1.3,3.76,1.327
34,'s-Hertogenbosch,Ordina Open,2005-06-15,International,Outdoor,Grass,2nd Round,3,Llodra M.,Mathieu P.H.,65,60.0,,,6.0,4.0,4,6,6,3,,,,,2.0,1.0,Completed,2.1,1.66,2.0,1.77,1.95,1.8,1.8,1.8,2.24,1.746
34,'s-Hertogenbosch,Ordina Open,2005-06-16,International,Outdoor,Grass,2nd Round,3,Ancic M.,Arthurs W.,21,86.0,,,6.0,4.0,7,6,,,,,,,2.0,0.0,Completed,1.33,3.25,1.37,3.0,1.42,2.75,1.4,2.5,1.424,3.16
34,'s-Hertogenbosch,Ordina Open,2005-06-16,International,Outdoor,Grass,2nd Round,3,Philippoussis M.,Garcia-Lopez G.,188,81.0,,,7.0,6.0,7,6,,,,,,,2.0,0.0,Completed,1.16,4.5,1.2,4.4,1.25,3.75,1.2,3.6,1.285,4.16
34,'s-Hertogenbosch,Ordina Open,2005-06-16,International,Outdoor,Grass,2nd Round,3,Sanguinetti D.,Schalken S.,63,89.0,,,7.0,6.0,6,3,,,,,,,2.0,0.0,Completed,2.5,1.5,2.4,1.55,2.3,1.6,2.2,1.5,2.64,1.575
34,'s-Hertogenbosch,Ordina Open,2005-06-16,International,Outdoor,Grass,2nd Round,3,Bjorkman J.,Benneteau J.,112,129.0,,,6.0,4.0,6,2,,,,,,,2.0,0.0,Completed,1.44,2.62,1.48,2.6,1.5,2.45,1.5,2.2,1.529,2.77
34,'s-Hertogenbosch,Ordina Open,2005-06-17,International,Outdoor,Grass,Quarterfinals,3,Hernych J.,Kohlschreiber P.,77,64.0,,,7.0,6.0,6,2,,,,,,,2.0,0.0,Completed,1.72,2.0,1.7,2.1,1.73,2.03,1.65,1.95,1.699,2.33
34,'s-Hertogenbosch,Ordina Open,2005-06-17,International,Outdoor,Grass,Quarterfinals,3,Llodra M.,Burgsmuller L.,65,101.0,,,6.0,2.0,6,7,6,3,,,,,2.0,1.0,Completed,1.33,3.25,1.37,3.0,1.35,3.1,1.4,2.5,1.389,3.37
34,'s-Hertogenbosch,Ordina Open,2005-06-17,International,Outdoor,Grass,Quarterfinals,3,Philippoussis M.,Sanguinetti D.,188,63.0,,,7.0,6.0,7,6,,,,,,,2.0,0.0,Completed,1.36,3.0,1.35,3.1,1.37,2.92,1.3,2.9,1.472,2.92
34,'s-Hertogenbosch,Ordina Open,2005-06-17,International,Outdoor,Grass,Quarterfinals,3,Ancic M.,Bjorkman J.,21,112.0,,,6.0,1.0,3,6,6,3,,,,,2.0,1.0,Completed,1.16,4.5,1.22,4.1,1.2,4.25,1.3,2.9,1.228,4.93
34,'s-Hertogenbosch,Ordina Open,2005-06-18,International,Outdoor,Grass,Semifinals,3,Llodra M.,Philippoussis M.,65,188.0,,,7.0,6.0,6,7,6,3,,,,,2.0,1.0,Completed,2.25,1.57,2.15,1.67,2.05,1.71,2.2,1.5,2.21,1.763
34,'s-Hertogenbosch,Ordina Open,2005-06-18,International,Outdoor,Grass,Semifinals,3,Ancic M.,Hernych J.,21,77.0,,,6.0,4.0,6,4,,,,,,,2.0,0.0,Completed,1.19,4.33,1.2,4.4,1.2,4.25,1.25,3.2,1.194,5.75
34,'s-Hertogenbosch,Ordina Open,2005-06-19,International,Outdoor,Grass,The Final,3,Ancic M.,Llodra M.,21,65.0,,,7.0,5.0,6,4,,,,,,,2.0,0.0,Completed,1.3,3.39,1.28,3.55,1.3,3.35,1.3,2.9,1.286,4.2
35,Nottingham,Nottingham Open,2005-06-13,International,Outdoor,Grass,1st Round,3,Beck K.,Monfils G.,45,82.0,,,6.0,2.0,2,6,6,3,,,,,2.0,1.0,Completed,1.25,3.5,1.28,3.55,1.3,3.35,1.3,2.9,1.263,4.5
35,Nottingham,Nottingham Open,2005-06-13,International,Outdoor,Grass,1st Round,3,Berdych T.,Ventura S.,43,111.0,,,4.0,6.0,7,6,6,0,,,,,2.0,1.0,Completed,1.19,4.0,1.16,5.0,1.15,5.2,1.15,4.0,1.19,5.85
35,Nottingham,Nottingham Open,2005-06-13,International,Outdoor,Grass,1st Round,3,Lee H.T.,Martin A.,68,51.0,,,7.0,5.0,7,6,,,,,,,2.0,0.0,Completed,1.5,2.5,1.53,2.45,1.61,2.23,1.5,2.2,1.599,2.57
35,Nottingham,Nottingham Open,2005-06-13,International,Outdoor,Grass,1st Round,3,Marray J.,Mackin A.,274,221.0,,,6.0,2.0,6,4,,,,,,,2.0,0.0,Completed,1.83,1.83,1.65,2.2,1.7,2.1,1.7,1.9,1.775,2.19
35,Nottingham,Nottingham Open,2005-06-13,International,Outdoor,Grass,1st Round,3,Vacek J.,Mello R.,285,54.0,,,6.0,2.0,6,1,,,,,,,2.0,0.0,Completed,1.3,3.2,1.3,3.3,1.35,3.1,1.4,2.5,1.437,3.09
35,Nottingham,Nottingham Open,2005-06-13,International,Outdoor,Grass,1st Round,3,Dent T.,Popp A.,30,136.0,,,6.0,3.0,6,3,,,,,,,2.0,0.0,Completed,1.39,2.75,1.45,2.7,1.39,2.83,1.35,2.7,1.442,3.06
35,Nottingham,Nottingham Open,2005-06-13,International,Outdoor,Grass,1st Round,3,Rettenmaier T.,Tipsarevic J.,405,109.0,,,4.0,6.0,6,1,7,6,,,,,2.0,1.0,Completed,1.83,1.83,1.7,2.1,1.75,2.0,1.9,1.7,1.877,2.04
35,Nottingham,Nottingham Open,2005-06-13,International,Outdoor,Grass,1st Round,3,Carlsen K.,Mankad H.,52,255.0,,,7.0,6.0,4,6,7,6,,,,,2.0,1.0,Completed,1.28,3.25,1.3,3.3,1.32,3.22,1.3,2.9,1.356,3.51
35,Nottingham,Nottingham Open,2005-06-13,International,Outdoor,Grass,1st Round,3,Hrbaty D.,Ginepri R.,24,74.0,,,6.0,2.0,6,3,,,,,,,2.0,0.0,Completed,2.25,1.57,2.4,1.55,2.25,1.6,2.5,1.4,2.48,1.633
35,Nottingham,Nottingham Open,2005-06-14,International,Outdoor,Grass,1st Round,3,Karlovic I.,Andreev I.,59,44.0,,,6.0,4.0,6,4,,,,,,,2.0,0.0,Completed,1.22,3.75,1.3,3.4,1.25,3.75,1.35,2.7,1.294,4.1
35,Nottingham,Nottingham Open,2005-06-14,International,Outdoor,Grass,1st Round,3,Rochus O.,Kim K.,36,71.0,,,6.0,7.0,7,6,7,6,,,,,2.0,1.0,Completed,1.3,3.2,1.33,3.2,1.35,3.1,1.4,2.5,1.286,4.2
35,Nottingham,Nottingham Open,2005-06-14,International,Outdoor,Grass,1st Round,3,Mirnyi M.,Sargsian S.,40,91.0,,,6.0,2.0,6,0,,,,,,,2.0,0.0,Completed,,,,,1.1,6.25,1.2,3.6,1.127,8.13
35,Nottingham,Nottingham Open,2005-06-14,International,Outdoor,Grass,1st Round,3,Gasquet R.,Zib T.,27,61.0,,,7.0,6.0,6,2,,,,,,,2.0,0.0,Completed,1.25,3.5,1.25,3.85,1.32,3.22,1.25,3.2,1.247,4.65
35,Nottingham,Nottingham Open,2005-06-14,International,Outdoor,Grass,1st Round,3,Johansson T.,Tursunov D.,18,153.0,,,7.0,6.0,6,3,,,,,,,2.0,0.0,Completed,1.19,4.0,1.18,4.65,,,1.2,3.6,1.202,5.45
35,Nottingham,Nottingham Open,2005-06-14,International,Outdoor,Grass,1st Round,3,Srichaphan P.,Hilton M.,37,212.0,,,6.0,3.0,6,2,,,,,,,2.0,0.0,Completed,1.28,3.25,1.35,3.0,1.3,3.35,1.2,3.6,1.369,3.51
35,Nottingham,Nottingham Open,2005-06-14,International,Outdoor,Grass,1st Round,3,Ljubicic I.,Hanescu V.,17,57.0,,,6.0,7.0,6,3,7,6,,,,,2.0,1.0,Completed,1.36,2.87,1.4,2.85,1.5,2.45,1.4,2.5,1.461,2.97
35,Nottingham,Nottingham Open,2005-06-15,International,Outdoor,Grass,2nd Round,3,Gasquet R.,Marray J.,27,274.0,,,6.0,4.0,6,1,,,,,,,2.0,0.0,Completed,1.1,6.5,1.16,5.0,1.15,5.2,1.15,4.0,1.167,6.4
35,Nottingham,Nottingham Open,2005-06-15,International,Outdoor,Grass,2nd Round,3,Carlsen K.,Hrbaty D.,52,24.0,,,6.0,4.0,6,4,,,,,,,2.0,0.0,Completed,2.37,1.53,2.25,1.62,2.15,1.65,1.95,1.65,2.34,1.694
35,Nottingham,Nottingham Open,2005-06-15,International,Outdoor,Grass,2nd Round,3,Mirnyi M.,Lee H.T.,40,68.0,,,6.0,1.0,6,4,,,,,,,2.0,0.0,Completed,1.5,2.5,1.5,2.55,1.48,2.53,1.4,2.5,1.417,3.2
35,Nottingham,Nottingham Open,2005-06-15,International,Outdoor,Grass,2nd Round,3,Srichaphan P.,Vacek J.,37,285.0,,,7.0,6.0,7,6,,,,,,,2.0,0.0,Completed,1.39,2.75,1.5,2.55,1.45,2.6,1.35,2.7,1.541,2.65
35,Nottingham,Nottingham Open,2005-06-15,International,Outdoor,Grass,2nd Round,3,Rochus O.,Beck K.,36,45.0,,,6.0,4.0,6,3,,,,,,,2.0,0.0,Completed,2.1,1.66,2.1,1.7,2.1,1.7,2.0,1.6,2.12,1.82
35,Nottingham,Nottingham Open,2005-06-15,International,Outdoor,Grass,2nd Round,3,Dent T.,Rettenmaier T.,30,405.0,,,6.0,3.0,1,6,6,3,,,,,2.0,1.0,Completed,1.22,4.0,1.2,4.4,1.2,4.25,1.25,3.2,1.244,4.7
35,Nottingham,Nottingham Open,2005-06-15,International,Outdoor,Grass,2nd Round,3,Johansson T.,Berdych T.,18,43.0,,,7.0,6.0,7,6,,,,,,,2.0,0.0,Completed,1.28,3.5,1.3,3.4,1.4,2.85,1.4,2.5,1.377,3.45
35,Nottingham,Nottingham Open,2005-06-15,International,Outdoor,Grass,2nd Round,3,Karlovic I.,Ljubicic I.,59,17.0,,,6.0,1.0,3,6,7,6,,,,,2.0,1.0,Completed,1.57,2.25,1.6,2.3,1.6,2.25,1.55,2.1,1.637,2.47
35,Nottingham,Nottingham Open,2005-06-16,International,Outdoor,Grass,Quarterfinals,3,Gasquet R.,Srichaphan P.,27,37.0,,,6.0,3.0,4,6,6,0,,,,,2.0,1.0,Completed,1.33,3.25,1.4,2.85,1.35,3.0,1.45,2.35,1.433,3.11
35,Nottingham,Nottingham Open,2005-06-16,International,Outdoor,Grass,Quarterfinals,3,Dent T.,Johansson T.,30,18.0,,,6.0,3.0,1,0,,,,,,,1.0,0.0,Retired,2.25,1.57,2.25,1.62,2.15,1.65,2.0,1.6,2.46,1.641
35,Nottingham,Nottingham Open,2005-06-16,International,Outdoor,Grass,Quarterfinals,3,Rochus O.,Karlovic I.,36,59.0,,,7.0,6.0,6,7,6,4,,,,,2.0,1.0,Completed,3.5,1.28,3.1,1.35,3.22,1.32,2.7,1.35,3.26,1.407
35,Nottingham,Nottingham Open,2005-06-16,International,Outdoor,Grass,Quarterfinals,3,Mirnyi M.,Carlsen K.,40,52.0,,,7.0,6.0,6,4,,,,,,,2.0,0.0,Completed,1.5,2.5,1.57,2.35,1.55,2.35,1.4,2.5,1.575,2.64
35,Nottingham,Nottingham Open,2005-06-17,International,Outdoor,Grass,Semifinals,3,Gasquet R.,Dent T.,27,30.0,,,6.0,4.0,6,2,,,,,,,2.0,0.0,Completed,1.53,2.37,1.67,2.15,1.7,2.1,1.6,2.0,1.676,2.38
35,Nottingham,Nottingham Open,2005-06-17,International,Outdoor,Grass,Semifinals,3,Mirnyi M.,Rochus O.,40,36.0,,,6.0,4.0,7,5,,,,,,,2.0,0.0,Completed,1.83,1.83,1.77,2.0,1.8,1.95,1.65,1.95,1.84,2.09
35,Nottingham,Nottingham Open,2005-06-18,International,Outdoor,Grass,The Final,3,Gasquet R.,Mirnyi M.,27,40.0,,,6.0,2.0,6,3,,,,,,,2.0,0.0,Completed,1.5,2.5,1.6,2.3,1.65,2.15,1.6,2.0,1.645,2.45
36,London,Wimbledon,2005-06-20,Grand Slam,Outdoor,Grass,1st Round,5,di Mauro A.,Goodall J.,93,313.0,,,6.0,3.0,7,6,6,3,,,,,3.0,0.0,Completed,2.75,1.4,2.7,1.45,2.6,1.45,2.5,1.4,3.0,1.455
36,London,Wimbledon,2005-06-20,Grand Slam,Outdoor,Grass,1st Round,5,Sherwood D.,Mello R.,261,54.0,,,6.0,3.0,6,4,6,4,,,,,3.0,0.0,Completed,2.0,1.72,2.15,1.67,2.25,1.6,1.95,1.65,2.28,1.725
36,London,Wimbledon,2005-06-20,Grand Slam,Outdoor,Grass,1st Round,5,Lopez F.,Phau B.,33,103.0,,,5.0,7.0,7,6,6,7,6.0,2.0,6.0,4.0,3.0,2.0,Completed,1.08,7.0,1.13,5.65,1.1,6.75,1.1,5.0,1.16,6.65
36,London,Wimbledon,2005-06-20,Grand Slam,Outdoor,Grass,1st Round,5,Dent T.,Norman D.,30,105.0,,,7.0,6.0,7,6,4,6,6.0,7.0,6.0,1.0,3.0,2.0,Completed,1.25,3.75,1.3,3.4,1.28,3.46,1.3,2.9,1.29,4.11
36,London,Wimbledon,2005-06-20,Grand Slam,Outdoor,Grass,1st Round,5,Kiefer N.,Benneteau J.,26,126.0,,,6.0,3.0,7,6,5,7,3.0,6.0,6.0,4.0,3.0,2.0,Completed,1.19,4.33,1.22,4.1,1.21,4.06,1.2,3.6,1.22,5.07
36,London,Wimbledon,2005-06-20,Grand Slam,Outdoor,Grass,1st Round,5,Federer R.,Mathieu P.,1,58.0,,,6.0,4.0,6,2,6,4,,,,,3.0,0.0,Completed,1.0,17.0,1.02,12.0,1.02,13.5,1.02,8.0,1.01,48.5
36,London,Wimbledon,2005-06-20,Grand Slam,Outdoor,Grass,1st Round,5,Hewitt L.,Rochus C.,2,47.0,,,6.0,3.0,6,3,6,1,,,,,3.0,0.0,Completed,1.02,12.0,1.03,11.0,1.05,8.5,1.05,6.0,1.04,19.5
36,London,Wimbledon,2005-06-20,Grand Slam,Outdoor,Grass,1st Round,5,Gonzalez F.,Mackin A.,24,218.0,,,6.0,3.0,6,4,6,4,,,,,3.0,0.0,Completed,1.12,5.5,1.17,4.85,1.15,5.2,1.15,4.0,1.18,6.0
36,London,Wimbledon,2005-06-20,Grand Slam,Outdoor,Grass,1st Round,5,Minar I.,Tabara M.,99,109.0,,,6.0,4.0,6,4,6,4,,,,,3.0,0.0,Completed,1.57,2.25,1.7,2.1,1.7,2.1,1.55,2.1,1.7,2.32
36,London,Wimbledon,2005-06-20,Grand Slam,Outdoor,Grass,1st Round,5,Zib T.,Acasuso J.,62,46.0,,,7.0,5.0,6,3,6,3,,,,,3.0,0.0,Completed,1.3,3.39,1.25,3.85,1.3,3.35,1.25,3.2,1.32,3.82
36,London,Wimbledon,2005-06-20,Grand Slam,Outdoor,Grass,1st Round,5,Lee H.T.,Enqvist T.,67,131.0,,,6.0,3.0,6,7,7,5,6.0,4.0,,,3.0,1.0,Completed,1.66,2.1,1.67,2.15,1.8,1.95,1.55,2.1,1.75,2.23
36,London,Wimbledon,2005-06-20,Grand Slam,Outdoor,Grass,1st Round,5,Youzhny M.,Baghdatis M.,34,90.0,,,6.0,2.0,3,6,6,1,6.0,4.0,,,3.0,1.0,Completed,1.5,2.5,1.5,2.55,1.5,2.45,1.35,2.7,1.54,2.7
36,London,Wimbledon,2005-06-20,Grand Slam,Outdoor,Grass,1st Round,5,Kim K.,Bogdanovic A.,71,195.0,,,6.0,7.0,6,1,6,4,6.0,2.0,,,3.0,1.0,Completed,1.44,2.62,1.55,2.4,1.48,2.53,1.5,2.2,1.5,2.78
36,London,Wimbledon,2005-06-20,Grand Slam,Outdoor,Grass,1st Round,5,Verdasco F.,Robredo T.,59,14.0,,,6.0,1.0,6,2,7,5,,,,,3.0,0.0,Completed,2.62,1.44,2.7,1.45,2.85,1.4,2.5,1.4,3.11,1.43
36,London,Wimbledon,2005-06-20,Grand Slam,Outdoor,Grass,1st Round,5,Rusedski G.,Martin A.,40,52.0,,,6.0,3.0,4,6,6,2,6.0,1.0,,,3.0,1.0,Completed,1.12,5.5,1.12,6.0,1.13,5.5,1.1,5.0,1.17,6.48
36,London,Wimbledon,2005-06-20,Grand Slam,Outdoor,Grass,1st Round,5,Berdych T.,Dupuis A.,49,116.0,,,7.0,6.0,7,5,3,6,7.0,6.0,,,3.0,1.0,Completed,1.66,2.1,1.77,2.0,1.65,2.2,1.65,1.95,1.75,2.23
36,London,Wimbledon,2005-06-20,Grand Slam,Outdoor,Grass,1st Round,5,Davydenko N.,Draper S.,7,787.0,,,7.0,6.0,6,4,6,3,,,,,3.0,0.0,Completed,1.44,2.62,1.55,2.4,1.6,2.3,1.55,2.1,1.54,2.75
36,London,Wimbledon,2005-06-20,Grand Slam,Outdoor,Grass,1st Round,5,Johansson J.,Montanes A.,10,82.0,,,7.0,6.0,6,4,7,5,,,,,3.0,0.0,Completed,1.04,10.0,1.05,9.0,1.05,9.5,1.07,5.5,1.07,13.5
36,London,Wimbledon,2005-06-20,Grand Slam,Outdoor,Grass,1st Round,5,Burgsmuller L.,Puerta M.,91,11.0,,,6.0,1.0,6,1,6,4,,,,,3.0,0.0,Completed,1.33,3.25,1.35,3.0,1.28,3.46,1.3,2.9,1.46,2.97
36,London,Wimbledon,2005-06-20,Grand Slam,Outdoor,Grass,1st Round,5,Bjorkman J.,Morrison J.,97,107.0,,,6.0,3.0,6,3,4,6,2.0,6.0,6.0,2.0,3.0,2.0,Completed,1.36,3.0,1.4,2.85,1.35,3.1,1.4,2.5,1.41,3.22
36,London,Wimbledon,2005-06-20,Grand Slam,Outdoor,Grass,1st Round,5,Safin M.,Srichaphan P.,5,45.0,,,6.0,2.0,6,4,6,4,,,,,3.0,0.0,Completed,1.16,4.5,1.25,3.85,1.25,3.9,1.25,3.2,1.23,4.96
36,London,Wimbledon,2005-06-20,Grand Slam,Outdoor,Grass,1st Round,5,Ferrero J.C.,Delgado J.,31,212.0,,,7.0,6.0,6,1,6,4,,,,,3.0,0.0,Completed,1.28,3.5,1.28,3.55,1.2,4.25,1.25,3.2,1.3,4.05
36,London,Wimbledon,2005-06-20,Grand Slam,Outdoor,Grass,1st Round,5,Monfils G.,Okun N.,83,154.0,,,3.0,6.0,6,4,6,4,7.0,6.0,,,3.0,1.0,Completed,1.53,2.37,1.7,2.1,1.7,2.1,1.6,2.0,1.73,2.27
36,London,Wimbledon,2005-06-20,Grand Slam,Outdoor,Grass,1st Round,5,Hrbaty D.,Saulnier C.,25,48.0,,,7.0,6.0,6,0,6,2,,,,,3.0,0.0,Completed,1.83,1.83,1.88,1.88,1.95,1.8,1.7,1.9,2.05,1.87
36,London,Wimbledon,2005-06-20,Grand Slam,Outdoor,Grass,1st Round,5,Ancic M.,Summerer T.,17,178.0,,,6.0,3.0,7,5,6,1,,,,,3.0,0.0,Completed,1.05,9.0,1.1,6.5,1.07,7.19,1.1,5.0,1.1,9.5
